time,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_rate,upright,body_height,contact_count,floor_contact_count,fallen
16.539999999999736,-0.20132165389845671,0.4467760525886627,0.04592722249537976,-0.019233756320827244,0.05721229481583101,0.003972894570826564,0.06022790191457463,0.3901812829251692,0.044626791371704666,0.999690289809562,0.04592722249537976,0,0,0
16.559999999999736,-0.20150044401589048,0.4473394128858259,0.04548037384501534,-0.008939505871688458,0.028168014858159784,0.0025009396061377465,0.029446512991624565,0.39203798321758604,0.09283501462084287,0.9998464080154182,0.04548037384501534,4,4,0
16.579999999999735,-0.20185780180135895,0.44665168150339957,0.046046208279036965,-0.01786788927342353,-0.03438656912131688,-0.029546324576112455,-0.02507413621773322,0.38787469934238394,-0.20816419376010475,0.9997246443323416,0.046046208279036965,2,2,0
16.599999999999735,-0.2025804442024485,0.44637365133026485,0.04643546815598983,-0.0361321200544773,-0.013901508656735673,-0.038710762502865065,0.000508831024244611,0.3804269489020645,-0.37238752201597114,0.9999690405782213,0.04643546815598983,1,1,0
16.619999999999735,-0.20420758290215724,0.4481402535010748,0.046821736450420544,-0.08135693498543678,0.08833010854049639,-0.042957522025745994,0.1121419201120081,0.37850536668857276,-0.09607911067458785,0.999930929864587,0.046821736450420544,2,2,0
16.639999999999734,-0.20650513852335295,0.4520473892785333,0.04674851352494747,-0.11487778105978563,0.19535678887292462,-0.03330920914423212,0.2241688562805866,0.38406912004775995,0.27818766795935923,0.9999982731939625,0.04674851352494747,2,2,0
16.659999999999734,-0.20814562217245466,0.45515357961816705,0.047813311169829564,-0.08202418245508575,0.1553095169816887,-0.01786961673352322,0.17472747171039715,0.38398337729204285,-0.004287137785854989,0.999986959638351,0.047813311169829564,0,0,0
16.679999999999733,-0.20936057171289324,0.4580009184728759,0.047270340316320526,-0.060747477021928786,0.14236694273544181,-0.004353131417408583,0.15472444084639347,0.37517940836971536,-0.4401984461163744,0.999920833679899,0.047270340316320526,2,2,0
16.699999999999733,-0.21110842400959082,0.4591587342346749,0.04758215144197131,-0.08739261483487887,0.05789078808995096,-0.060601757590313735,0.08553501885378847,0.3693286765244404,-0.29253659226374795,0.9998058543196655,0.04758215144197131,2,2,0
16.719999999999732,-0.21320132936087893,0.4598942138254378,0.047504436881866646,-0.10464526756440579,0.036773979538146095,-0.08164877942679927,0.07507619071857566,0.4055502593418112,1.8110791408685405,0.9996793688065153,0.047504436881866646,2,2,0
16.739999999999732,-0.21429477429860602,0.45904520898873546,0.04806446479865344,-0.05467224688635447,-0.04245024183511803,-0.06725934960196721,-0.016348012190564785,0.4217793797714649,0.8114560214826844,0.9997363952259993,0.04806446479865344,0,0,0
