step,time,cycle,phase,world_x,world_y,world_z,body_forward_velocity,body_lateral_velocity,yaw,yaw_deg,yaw_rate_deg_s,upright,right_contact,left_contact,floor_contact_count,right_tracking_error,left_tracking_error,R1_cmd,R1_actual,R1_error,R2_cmd,R2_actual,R2_error,L1_cmd,L1_actual,L1_error,L2_cmd,L2_actual,L2_error,R4_cmd,R4_actual,R4_error,R3_cmd,R3_actual,R3_error,L3_cmd,L3_actual,L3_error,L4_cmd,L4_actual,L4_error
277,5.54,8,0.3100000000000005,-0.10766205022859054,0.14231380990814382,0.045650458804390184,-0.02450120348319652,0.003327328841988399,-0.010629345018482006,-0.609016608547425,8.33576387397371,0.9995326155194482,2,1,3,0.003728691904127098,0.006418393832215111,2.645263992328976,2.6402285920972393,0.005035400231736542,0.49632866126081754,0.5011676013881133,-0.004838940127295799,0.49632866126081754,0.5030588724607388,-0.006730211199921232,2.645263992328976,2.6430870886042754,0.002176903724700363,0.001289620271011481,-0.00011839521021228365,0.0014080154812237647,3.1403030333187814,3.1439354450950336,-0.0036324117762522867,0.4027750399052212,0.39637760496223307,0.006397434942988112,2.7388176136845725,2.7491866391458233,-0.010369025461250736
278,5.5600000000000005,8,0.3400000000000012,-0.10793590781185336,0.142314721121489,0.04544948800312644,-0.01369263223043278,-9.401145084029518e-05,-0.010193047531558532,-0.5840186039345456,1.2499002306439648,0.9995365189606955,2,2,4,0.003252155462063741,0.002161541873730674,2.636718322450242,2.6392365752950666,-0.0025182528448244312,0.5048743311395506,0.5030953199276834,0.0017790112118671875,0.5048743311395506,0.5042079088677273,0.0006664222718233415,2.636718322450242,2.63791795966408,-0.0011996372138378675,0.0008268792262942847,-0.0037739212113826253,0.00460080043767691,3.1407657743634987,3.144876331717385,-0.004110557353886435,0.3904433129178187,0.395025692340242,-0.004582379422423288,2.7511493406719745,2.7533470692588127,-0.002197728586838199
279,5.58,8,0.37000000000000055,-0.10774678451509284,0.14259985143156195,0.04645753439341202,0.009289962886233186,0.014365370768695322,-0.011613496202873582,-0.6654043178158635,-4.069285694065893,0.9998715228730674,1,0,1,0.003296467973133093,0.005866968196929917,2.6182349559606863,2.6123614787497957,0.005873477210890599,0.5233576976291066,0.5290737966863941,-0.005716099057287538,0.5233576976291066,0.521863439075388,0.0014942585537185415,2.6182349559606863,2.6194709387157253,-0.0012359827550390001,0.0005301787435000298,0.0014217937648373933,-0.0008916150213373634,3.141062474846293,3.1403577942432763,0.0007046806030168717,0.3644752700884187,0.37482830764942626,-0.010353037561007583,2.7771173835013743,2.7667327895834197,0.010384593917954543
280,5.6000000000000005,8,0.40000000000000124,-0.10769403085322558,0.1423637559587285,0.04686823292828439,0.002849482806046267,-0.011755445570891606,-0.017978950494183403,-1.0301179833913547,-18.23568327877456,0.999977552600748,0,0,0,0.0008286479845077978,0.026578835189804764,2.5904686753329447,2.590295732169277,0.00017294316366767148,0.5511239782568479,0.550587629182805,0.0005363490740428745,0.5511239782568479,0.5362813410326148,0.014842637224233068,2.5904686753329447,2.6037336985705326,-0.013265023237587936,0.0003399402126946544,0.0025803484361365072,-0.002240408223441853,3.1412527133770984,3.1408878219002196,0.00036489147687879253,0.3257207529079722,0.3647687249608644,-0.03904797205289218,2.8158719006818203,2.7767121924373144,0.039159708244505875
281,5.62,8,0.4300000000000006,-0.10764113264328211,0.14100259635103946,0.04650709443892625,0.004123414303640232,-0.06798442248066126,-0.021735070382001443,-1.2453278003084807,-10.760490845856298,0.9998519427296803,1,1,2,0.013938990005356288,0.03074206453655204,2.554403114900931,2.5741244300316475,-0.019721315130716288,0.5871895386888611,0.5623739961503463,0.024815542538514812,0.5871895386888611,0.5516746819065542,0.035514856782306925,2.554403114900931,2.5814132692607945,-0.027010154359863314,0.0002179629976185199,0.00818172816447314,-0.00796376516685462,3.1413746905921744,3.144630027777514,-0.0032553371853394353,0.2755077195373219,0.3143103340078519,-0.03880261447053002,2.8660849340524703,2.8444443015189624,0.021640632533507898
282,5.64,8,0.45999999999999996,-0.10744314884294173,0.14024154171295475,0.047532429380153104,0.009687025403463827,-0.038107294671772526,0.005571533368853035,0.31922534745158426,78.22765738800325,0.9999362059011627,0,0,0,0.005206080080464169,0.033832119756283814,2.511315915123169,2.4976875406403645,0.013628374482804517,0.6302767384666232,0.6313092456869126,-0.0010325072202893582,0.6302767384666232,0.6740404263530725,-0.04376368788644924,2.511315915123169,2.476414029307851,0.03490188581531806,0.00013975359947639986,0.0037293621511282175,-0.0035896085516518178,3.1414528999903166,3.1388790699232056,0.0025738300671109826,0.21558617711451006,0.24640047530903894,-0.030814298194528883,2.926006476475282,2.900157869346443,0.025848607128839074
283,5.66,8,0.49000000000000066,-0.10780271670984391,0.14028268826852347,0.04768756970545302,-0.017929346197271927,0.002448217677771969,0.021771042385380218,1.2473888442827148,46.40817484155652,0.9996650858308873,1,0,1,0.007772875715182351,0.01567826174338071,2.46273346153259,2.4548423869366798,0.007891074595910208,0.678859192057203,0.6699500590182761,0.00890913303892693,0.678859192057203,0.6738734590257497,0.004985733031453332,2.46273346153259,2.467670672830951,-0.0049372112983609995,8.960726719676237e-05,0.0070281976076722995,-0.006938590340475537,3.141503046322596,3.148855751208013,-0.007352704885416728,0.14806040079531502,0.17980467695449517,-0.03174427615918016,2.993532252794478,2.9724864263099495,0.02104582648452835
284,5.68,8,0.52,-0.10896456324165142,0.1412665982078004,0.047061249806861126,-0.05702432404337135,0.050429572649382,0.021439616378745707,1.2283995328816826,-0.9494655700516169,0.9999655428915417,0,2,2,0.004080161497188248,0.02678871273015085,2.410376811768065,2.4100509250794433,0.00032588668862176817,0.7312158418217284,0.7267322565049942,0.004483585316734207,0.7312158418217284,0.7011300610910672,0.03008578073066115,2.410376811768065,2.445909953216718,-0.03553314144865283,0.01968020088231289,0.021292512046211208,-0.0016123111638983167,3.121912452707481,3.1318113155269796,-0.0098988628194987,0.09493342529303483,0.12850614437955188,-0.033572719086517044,3.046659228296758,3.0386960186419856,0.007963209654772374
285,5.7,8,0.5500000000000007,-0.110629922265129,0.1414376058082675,0.047385146899801535,-0.08313017814069873,0.009799702726864253,0.015015784545665689,0.8603410805444103,-18.40292261686361,0.9999266641931348,0,1,1,0.016165267522328997,0.03770739963238933,2.356100726249523,2.3746821020204085,-0.0185813757708857,0.7854919273402698,0.768913167961845,0.0165787593784249,0.7854919273402698,0.8699097793306184,-0.08441785199034857,2.356100726249523,2.296176322172259,0.05992440407726374,0.06099967820273758,0.06356579977828161,-0.0025661215755440336,3.0805929753870553,3.1075277887515167,-0.026934813364461352,0.06086945050437415,0.06525154403165982,-0.00438209352728567,3.0807232030854186,3.082828452020078,-0.002105248934659354
286,5.72,8,0.5800000000000001,-0.11296188015672774,0.14170756456033057,0.04675723423527518,-0.1158518980082823,0.018857387621072558,0.04610458519007953,2.6415981475929176,89.06285335242535,0.9999957775354689,1,2,3,0.028246212418763954,0.015464405924603585,2.3018279623654005,2.3225477281564504,-0.020719765791049838,0.8397646912243928,0.8943313138733106,-0.05456662264891776,0.8397646912243928,0.8593169902736622,-0.01955229904926936,2.3018279623654005,2.2740828529528203,0.027745109412580238,0.11453736434422437,0.08145720967247289,0.03308015467175149,3.027055289245569,3.031673595808906,-0.004618306563336727,0.03902829791791251,0.05154809216956584,-0.012519794251653324,3.1025643556718805,3.100523934686969,0.0020404209849114174
287,5.74,8,0.6100000000000008,-0.11264001924196083,0.14374455569147945,0.04805973384212283,0.023983569906337522,0.10028512684656851,0.07803232791388098,4.4709230550462635,91.46624537266732,0.9996703223551817,1,0,1,0.023791132887546064,0.00681055370616316,2.2494811598335787,2.2249600621118892,0.024521097721689422,0.8921114937562141,0.911144703484474,-0.019033209728259837,0.8921114937562141,0.8762667756969348,0.01584471805927934,2.2494811598335787,2.25969745908919,-0.010216299255611183,0.1732371380503864,0.2077621910997548,-0.0345250530493684,2.9683555155394066,2.985440686590273,-0.0170851710508666,0.025024179218767137,0.024912044895308974,0.00011213432345816288,3.116568474371026,3.11763753755733,-0.0010690631863039535
288,5.76,8,0.6400000000000001,-0.11294367340887754,0.14684698398524287,0.04823358231900916,-0.0040430822402987045,0.1558102095935064,0.07162258727596697,4.103671968720299,-18.362554316298237,0.9998560579930931,0,0,0,0.016500545110288055,0.019837920167949167,2.2009147302308603,2.219518777286656,-0.018604047055795547,0.9406779233589323,0.9311049299428377,0.009572993416094633,0.9406779233589323,0.9090209561906646,0.03165696716826771,2.2009147302308603,2.2332535410552046,-0.03233881082434431,0.23171134623146883,0.24295349152926624,-0.011242145297797407,2.909881307358324,2.9364643020297887,-0.026582994671464633,0.01604501295162991,0.008093990216559025,0.007951022735070886,3.125547640638163,3.132952520582277,-0.0074048799441137625
289,5.78,8,0.6700000000000008,-0.11338083811259145,0.15009650536178099,0.045603672104968906,-0.010551243248757978,0.16359989808304917,0.0693241111202792,3.9719789856879353,-6.584649151618194,0.9999335823493403,3,2,5,0.03123871806193053,0.031045080266267247,2.1578491635383563,2.1025219532182695,0.055327210320086806,0.9837434900514368,0.9688328178567934,0.01491067219464337,0.9837434900514368,1.060257072990644,-0.07651358293920718,2.1578491635383563,2.172871986755101,-0.01502282321674464,0.28576736798945157,0.265481913182572,0.020285454806879544,2.8558252856003414,2.890256820526454,-0.034431534926112395,0.010287747636689718,-0.010310687570955927,0.020598435207645645,3.1313049059531033,3.143350385654575,-0.012045479701471518
290,5.8,8,0.7000000000000002,-0.11658812541507128,0.15470168453555153,0.04807891835656654,-0.1482592340305278,0.23823332508829856,0.051665475337314824,2.960213683365383,-50.58826511612762,0.9997592218948219,0,0,0,0.01846752312882731,0.01513781101483438,2.121810078926169,2.1139395074710903,0.007870571455078856,1.019782574663624,1.0015357556396545,0.01824681902396952,1.019782574663624,1.0363094431917965,-0.016526868528172534,2.121810078926169,2.1448430065148782,-0.023032927588709118,0.33213020656211734,0.3060176044314546,0.026112602130662743,2.8094624470276757,2.831102546933274,-0.02164009990559812,0.006596302025762061,-0.0028246982001705386,0.0094210002259326,3.134996351564031,3.146566799280554,-0.011570447716523269
291,5.82,8,0.7300000000000009,-0.11993483237545084,0.15960924100094814,0.047598943615499954,-0.1592346552043212,0.250710429442482,0.03265537087027748,1.8710149293013496,-54.45993770320165,0.9994346975620585,1,0,1,0.01556415324113719,0.009633847114276145,2.094074178933705,2.1063118724257532,-0.012237693492048063,1.0475184746560882,1.0153212188593488,0.03219725579673938,1.0475184746560882,1.0384297475114375,0.009088727144650699,2.094074178933705,2.1221182597771375,-0.02804408084343235,0.36828540735430143,0.377061998664352,-0.008776591310050597,2.7733072462354915,2.764262173869781,0.009045072365710727,0.004229419495079415,0.004549250028689148,-0.0003198305336097329,3.1373632340947135,3.1384459840301253,-0.0010827499354117975
292,5.84,8,0.7600000000000002,-0.1225594919993274,0.16486786782216842,0.04500985260670363,-0.12009511142028559,0.26820169588970155,0.04193389163992714,2.4026350095267515,26.581004011270096,0.9997374610457124,2,3,5,0.014770783391965234,0.014682978918537447,2.075624021645726,2.0547427201936443,0.02088130145208167,1.065968631944067,1.0993845603215178,-0.033415928377450665,1.065968631944067,1.0501907858135406,0.015777846130526463,2.075624021645726,2.0782279117920983,-0.0026038901463723008,0.39239302714943675,0.39007631892412686,0.0023167082253098825,2.7491996264403564,2.7467304309273377,0.002469195513018718,0.0027118208346882415,-0.018999540092903028,0.02171136092759127,3.1388808327551048,3.1575196512247645,-0.018638818469659757
293,5.86,8,0.7900000000000009,-0.12247514596762693,0.16813488577493688,0.046381600885529346,0.017073852946078362,0.16251087636682435,0.0788671006855742,4.518752011716724,105.80585010949858,0.9999116109497795,0,1,1,0.005687775362850783,0.01364459323299861,2.067113213082348,2.0694497057757992,-0.002336492693451042,1.0744794405074451,1.0853593575267835,-0.010879917019338325,1.0744794405074451,1.0627839360419737,0.011695504465471407,2.067113213082348,2.059729911772776,0.007383301309572321,0.4032405401000224,0.40114833642023107,0.002092203679791349,2.738352113489771,2.7309096254309484,0.007442488058822416,0.0017387663361378503,0.0014441772983747984,0.00029458903776305185,3.139853887253655,3.1750588653728427,-0.03520497811918766
294,5.88,8,0.8200000000000003,-0.12082238334694759,0.1701475803577778,0.04617516448009767,0.09238392730151643,0.09176938153125068,0.10121898237433155,5.799420496658266,64.03342424707715,0.9995546370287568,1,1,2,0.009962194365516056,0.0056684934102238325,2.0688432528799297,2.0538711891916615,0.0149720636882682,1.0727494007098637,1.0842503188929211,-0.01150091818305743,1.0727494007098637,1.0728081654822126,-5.876477234889599e-05,2.0688432528799297,2.071085725347249,-0.0022424724673193452,0.40021380358648184,0.4037443628056187,-0.003530559219136864,2.741378850003312,2.73153361363171,0.009845236371601729,0.0011148628747937959,0.006083518823933474,-0.004968655949139678,3.140477790714999,3.1250737102629116,0.01540408045208741
295,5.9,8,0.850000000000001,-0.12078310117303548,0.17114905274882702,0.0454969846974986,0.007512368150496653,0.04954583153832602,0.11127412098261705,6.375537501332074,28.805850233690364,0.9998105962911216,1,2,3,0.005962159760204241,0.013724287237519044,2.080752853516143,2.0890458237810234,-0.008292970264880406,1.0608398000736496,1.0687289551131403,-0.007889155039490614,1.0608398000736496,1.0460605786109503,0.014779221462699388,2.080752853516143,2.076193103006747,0.004559750509395943,0.3832726569280529,0.3852950268952848,-0.002022369967231874,2.75831999666174,2.752675852892526,0.005644143769214072,0.0007148282111064219,-0.008445153868965133,0.009159982080071554,3.1408778253786864,3.1672760202765957,-0.02639819489790929
296,5.92,8,0.8800000000000003,-0.11955534615879346,0.17060005430563713,0.0466025841534245,0.05808919055644865,-0.033876246907678334,0.1074707499497305,6.157620393225362,-10.89585540533557,0.9999134749139645,0,0,0,0.005074992558011623,0.003891461943366436,2.1024201114510066,2.1048840844266037,-0.002463972975597084,1.0391725421387858,1.0266763418535374,0.012496200285248449,1.0391725421387858,1.0337891484044899,0.0053833937342959715,2.1024201114510066,2.108618703568049,-0.006198592117042434,0.35292274874858237,0.35420554622757183,-0.0012827974789894614,2.78866990484121,2.7846129053489985,0.004056999492211499,0.00045833383005790517,-0.0011275775404318272,0.0015859113704897324,3.1411343197597352,3.143532270311373,-0.0023979505516376065
297,5.94,8,0.910000000000001,-0.11883152465938482,0.17068197142182923,0.04643643225421714,0.03641819740973092,0.0005337038077141802,0.0980397738323252,5.617265265009363,-27.017756410799965,0.9999027821225376,1,1,2,0.010605495998252001,0.005900019650078424,2.1330774532701278,2.1291171110745584,0.0039603421955694,1.008515200319665,1.0194919679312577,-0.01097676761159283,1.008515200319665,1.014012703534492,-0.005497503214827004,2.1330774532701278,2.1248800859794734,0.008197367290654345,0.3101786481662657,0.2992010498116794,0.010977598354586338,2.8314140054235266,2.847921281254786,-0.016507275831259438,0.00029387466318711646,0.003371819995200486,-0.00307794533201337,3.141298778926606,3.148126041689425,-0.006827262762818975
298,5.96,8,0.9400000000000004,-0.11736809207184169,0.1712971928221169,0.0468638671050098,0.0756747358882529,0.023951307320914137,0.09143679786836652,5.238942610048204,-18.916132748057958,0.9998701536050142,1,1,2,0.02232241226907153,0.011020286819533074,2.17163882735557,2.1408115987676286,0.030827228587941402,0.9699538262342223,0.9567128723075512,0.013240953926671128,0.9699538262342223,0.9982926183843871,-0.02833879215016477,2.17163882735557,2.1845002990726514,-0.012861471717081407,0.2565157361662115,0.2600918686850153,-0.003576132518803843,2.885076917423581,2.843431583380711,0.04164533404286974,0.00018842667069203742,-0.0004368328299813563,0.0006252595006733937,3.141404226919101,3.1436598508293137,-0.002255623910212723
299,5.98,8,0.9700000000000011,-0.11646005385975107,0.17115261616049704,0.046579194326246354,0.04459764448247823,-0.011164211609834686,0.08739761491339369,5.00751447404708,-11.571406800056167,0.9999952220536186,1,2,3,0.016948707516512347,0.015111446279915246,2.21673817780587,2.2365570727754527,-0.01981889496958278,0.9248544757839233,0.9398526342015362,-0.014998158417612872,0.9248544757839233,0.8863543286098369,0.03850014717408645,2.21673817780587,2.223998730181531,-0.0072605523756612556,0.19381013824489796,0.1925874797820634,0.0012226584628345638,2.9477825153448953,2.916027397128876,0.031755118216019174,0.0001208154859048837,-0.005687748831682318,0.005808564317587202,3.141471838103888,3.1503483593562143,-0.008876521252326075
300,6.0,9,4.996003610813204e-16,-0.1156670561268175,0.1697145092191397,0.047518883323432154,0.03384213398495492,-0.07481445325195699,0.07912663629552667,4.533622306800353,-23.694608362336357,0.9999592859933418,0,0,0,0.010056951236594499,0.006767423317402749,2.2667778376473753,2.2803166524164373,-0.013538814769062046,0.8748148159424182,0.8719751980863913,0.0028396178560268215,0.8748148159424182,0.859437700613453,0.01537711532896513,2.2667778376473753,2.2584767630907105,0.008301074556664734,0.12426725972152779,0.13526678030790176,-0.010999520586373976,3.017325393868266,3.004475542133351,0.012849851734915152,7.746452018084703e-05,-0.0011199872079311177,0.0011974517281119648,3.141515189069612,3.143709240725481,-0.002194051655869167
301,6.0200000000000005,9,0.030000000000001192,-0.1149439347909917,0.16747903251528182,0.046747081434171396,0.02715361805069224,-0.11429493613586532,0.07960139391372584,4.560823914614849,1.3600803907247732,0.9999919261498438,1,2,3,0.017183009556954086,0.021257273361156112,2.3199851269832994,2.308913616492834,0.011071510490465286,0.8216075266064936,0.7835370846187635,0.03807044198773013,0.8216075266064936,0.8136697828862686,0.007937743720225043,2.3199851269832994,2.3351766414427626,-0.015191514459463207,0.07967772985737524,0.0726471105079723,0.007030619349402939,3.0619149237324184,3.0744743901326363,-0.012559466400217989,0.029386947622589688,0.0016594567255795304,0.027727490897010158,3.112205705967203,3.146378050335129,-0.034172344367926044
302,6.04,9,0.06000000000000055,-0.11566112983669305,0.16336178478962796,0.04790951878297969,-0.04514016601557251,-0.20402845226104538,0.04527463197726955,2.5940453313055825,-98.3389291654633,0.999950968416503,0,0,0,0.010616124828281857,0.020462131231574514,2.374475151062814,2.3623606714624543,0.012114479600359829,0.7671175025269784,0.7790461110621455,-0.011928608535167085,0.7671175025269784,0.7882966951405919,-0.02117919261361345,2.374475151062814,2.3564909004895993,0.017984250573214844,0.05108779777916885,0.039882388073380896,0.011205409705787955,3.0905048558106247,3.0977208572824373,-0.007216001471812561,0.07647760454370965,0.047388842248063,0.02908876229564665,3.065115049046083,3.078711368489906,-0.013596319443823113
303,6.0600000000000005,9,0.09000000000000125,-0.11639414392880326,0.15968406498733134,0.046823469977399355,-0.03807039140800887,-0.1835973224386266,0.007726499088233994,0.44269578816748656,-107.5674771569048,0.99993406786706,2,0,2,0.04686254919990099,0.01543802013212061,2.428317573617305,2.523334572786421,-0.0950169991691161,0.7132750799724872,0.6394532568496596,0.07382182312282759,0.7132750799724872,0.7313300383042157,-0.018054958331728543,2.428317573617305,2.4024601631518028,0.025857410465502273,0.03275649402407846,0.024336279953434587,0.008420214070643871,3.108836159565715,3.0986449991286986,0.0101911604370164,0.1329274432254124,0.13151262292663238,0.0014148202987800118,3.00866521036438,2.9922403189319082,0.01642489143247161
304,6.08,9,0.1200000000000006,-0.11647943890954035,0.15932899166674713,0.04691300103506848,-0.003733874803725477,-0.017872854298466058,-0.02979998839251554,-1.7074135644299828,-107.50546762987346,0.9999358548380096,0,2,2,0.009841911472144298,0.019301678380594246,2.479604999985035,2.5083145076219475,-0.0287095076369126,0.6619876536047572,0.6588433124293985,0.003144341175358667,0.6619876536047572,0.66008975055991,0.00189790304484716,2.479604999985035,2.4489876567302575,0.030617343254777385,0.021002821561962114,0.021892791949958405,-0.0008899703879962917,3.1205898320278314,3.127213658716141,-0.006623826688309631,0.19240630738514322,0.20554142999695396,-0.01313512261181074,2.949186346204649,2.9176300015937073,0.0315563446109417
305,6.1000000000000005,9,0.1500000000000013,-0.11694737280043145,0.15923100441212032,0.04700344107404082,-0.02308394060560774,-0.006208120238947987,-0.056299222175890576,-3.225707820547861,-75.91471280589391,0.9999123877790734,2,0,2,0.010959996365033193,0.009320117763193587,2.52652054751796,2.541878375494702,-0.015357827976742122,0.6150721060718328,0.6038747543250256,0.01119735174680725,0.6150721060718328,0.6076582146817919,0.007413891390040894,2.52652054751796,2.545001933108639,-0.01848138559067891,0.013466597287223894,-0.0019220408865644129,0.015388638173788306,3.1281260563025692,3.126229888739774,0.0018961675627950925,0.25003056579502286,0.2425252413701248,0.007505324424898069,2.89156208779477,2.8876822181476136,0.0038798696471564753
306,6.12,9,0.18000000000000066,-0.11652888674498248,0.15974327032843344,0.04724638716224212,0.01955834010636915,0.026670933642019348,-0.052239538649508116,-2.993105088327359,11.630136611025097,0.9997584462855069,0,0,0,0.005584185945975007,0.017456906866703828,2.5674022095553255,2.553871164264475,0.013531045290850585,0.5741904440344678,0.5792302881583891,-0.005039844123921222,0.5741904440344678,0.5939345170471158,-0.01974407301264791,2.5674022095553255,2.5522887407867674,0.015113468768558125,0.008634518079451991,0.005269140841382833,0.0033653772380691583,3.132958135510341,3.132557658379282,0.0004004771310590627,0.3019785727502583,0.3185485860866168,-0.01657001333635849,2.839614080839535,2.8212140084902844,0.018400072349250784
307,6.140000000000001,9,0.21000000000000135,-0.11544665593553197,0.16072395495454264,0.045919180854879275,0.05009964842710451,0.05312664001711055,-0.07850034115472473,-4.49773823850285,-75.23165750877456,0.9999537129500522,2,1,3,0.010849796129974516,0.025631330414238693,2.600801732838207,2.6193660885814776,-0.018564355743270422,0.5407909207515862,0.5341186406775886,0.006672280073997561,0.5407909207515862,0.5065138958013526,0.03427702495023355,2.600801732838207,2.598136404101707,0.002665328736500161,0.005536283656088494,0.01557891705058419,-0.010042633394495697,3.1360563699337045,3.144176285241839,-0.008119915308134384,0.3452685651086747,0.2806683274793983,0.06460023762927641,2.7963240884811187,2.7973068188220633,-0.0009827303409446486
308,6.16,9,0.2400000000000007,-0.11567663115464936,0.16087973105312123,0.04654765192304484,-0.012183906468816381,0.00666628899015682,-0.0947255171017175,-5.427372342122715,-46.48170518099322,0.9991742446813244,0,2,2,0.0021620406978689333,0.021214381694186435,2.6255359226032224,2.622779252649044,0.002756669954178559,0.5160567309865707,0.5175979571493442,-0.0015412261627735235,0.5160567309865707,0.5120975322902312,0.003959198696339428,2.6255359226032224,2.6339764176244502,-0.00844049502122779,0.0035497565050692298,0.0067867642876906,-0.0032370077826213706,3.138042897084724,3.139156155976626,-0.0011132588919022801,0.3776350792979548,0.3241269012545096,0.05350817804344521,2.7639575742918385,2.782907229307572,-0.018949655015733313
309,6.18,9,0.2700000000000001,-0.11671904272493552,0.1598314828662824,0.04683332069619316,-0.04743169464611699,-0.05669082554250607,-0.0859002998359254,-4.921724639506843,25.28238513079359,0.9999872451397768,1,0,1,0.005806113083757912,0.016144244217426162,2.6407285578468986,2.631558466495766,0.009170091351132559,0.5008640957428945,0.5127949202625033,-0.011930824519608807,0.5008640957428945,0.51453489792939,-0.013670802186495523,2.6407285578468986,2.642154238434127,-0.0014256805872281397,0.002276034254752047,0.0038682628886237817,-0.0015922286338717348,3.139316619335041,3.1387853115046225,0.0005313078304185481,0.3974622393305213,0.4423887175034997,-0.044926478172978346,2.744130414259272,2.7486844301822746,-0.004554015923002641
310,6.2,9,0.30000000000000077,-0.1181583350971836,0.1584723854529198,0.046485747504588996,-0.06620889028047858,-0.07357413694620232,-0.08129158026367096,-4.657664459057326,13.203009022475861,0.9999640246618591,1,0,1,0.0102242896670994,0.00809374847499185,2.6458414318915517,2.6485280520344032,-0.0026866201428514813,0.4957512216982414,0.4804458649665657,0.015305356731675657,0.4957512216982414,0.5076775681155826,-0.01192634641734125,2.6458414318915517,2.6462786375848757,-0.0004372056933239499,0.0014593485275417998,-0.02042627121775043,0.021885619745292233,3.140133305062251,3.1411528671108293,-0.0010195620485782264,0.40374676755421834,0.3911265194064258,0.012620248147792557,2.737845886035575,2.7304546923940656,0.007391193641509641
311,6.22,9,0.3300000000000001,-0.1180289961540301,0.15907518836075638,0.04603225537069341,0.0036155334721031844,0.03061335799112564,-0.0937994544701835,-5.374312861771037,-35.832420135685574,0.9997448858665449,2,0,2,0.00693943417254707,0.002493791812001947,2.640693418625165,2.6453125282340357,-0.004619109608870797,0.5008992349646284,0.5051501016481207,-0.004250866683492283,0.5008992349646284,0.5009347250248457,-3.54900602173025e-05,2.640693418625165,2.6384122424160252,0.0022811762091397014,0.0009357056557439335,-0.012471670443515034,0.013407376099258968,3.140656947934049,3.146137332232615,-0.005480384298566232,0.39607310625688313,0.3936994206197183,0.002373685637164835,2.745519547332911,2.7508043626743968,-0.005284815341485949
312,6.24,9,0.3600000000000008,-0.11694331384557172,0.1600855932904828,0.046095791810523555,0.04910780144271171,0.055565135919483775,-0.09751035873547813,-5.586932014349515,-10.630957628923907,0.999582564476777,0,2,2,0.00229515062749578,0.008808305894214635,2.6254668889842034,2.6214670734385237,0.003999815545679741,0.5161257646055897,0.5162250514159201,-9.928681033044562e-05,0.5161257646055897,0.5123981062229357,0.0037276583826539866,2.6254668889842034,2.632519384695721,-0.007052495711517448,0.0005999561158060007,-0.003668707637478855,0.004268663753284855,3.140992697473987,3.1401798610732987,0.0008128364006880773,0.3745893988822762,0.35493808403812305,0.019651314844153167,2.767003254707517,2.771805009346051,-0.004801754638533939
313,6.26,9,0.3900000000000002,-0.11608974231409949,0.1595950662075135,0.04639703991918473,0.04512521168876227,-0.019665152331216705,-0.11061582087868359,-6.337819683723663,-37.544383468707366,0.999835410249826,1,0,1,0.004441502594156923,0.008588403608555562,2.6007012503722726,2.6023258360649364,-0.0016245856926637714,0.54089140321752,0.5316398948684029,0.009251508349117143,0.54089140321752,0.5214412887335502,0.019450114483969827,2.6007012503722726,2.6116404281634313,-0.010939177791158716,0.00038468009537341835,0.0029652979519029046,-0.002580617856529486,3.1412079734944194,3.1455172719727367,-0.004309298478317292,0.3399774025674954,0.3376754927776765,0.0023019097898189234,2.8016152510222976,2.799952838653023,0.0016624123692747794
314,6.28,9,0.4200000000000009,-0.1152617249232337,0.15748427781484925,0.04694809378013036,0.05456028189005217,-0.09937694267552075,-0.128260788736133,-7.348801871599509,-50.549109393792314,0.9999979877224503,1,0,1,0.009076555348779729,0.012403499580514399,2.5672738378839264,2.5800297989254997,-0.012755961041573283,0.574318815705867,0.5545300977900744,0.01978871791579251,0.574318815705867,0.5726840535222142,0.0016347621836527715,2.5672738378839264,2.563955320947237,0.0033185169366891643,0.00024664933297280036,-0.0014839499317504472,0.0017305992647232476,3.14134600425682,3.14337694742985,-0.0020309431730298755,0.29341241001572477,0.31470807760319547,-0.0212956675874707,2.8481802435740686,2.8248151919598237,0.023365051614244958
315,6.3,9,0.45000000000000023,-0.11469084885913187,0.15557339943455437,0.048351532893738405,0.040568724948713476,-0.09109098593243234,-0.12868250543048498,-7.372964458336086,-1.2081293368288524,0.9989474257372785,2,0,2,0.0056974184371101945,0.018023841257912912,2.526368834271554,2.5147175657596117,0.011651268511942092,0.615223819318239,0.6212197733962855,-0.005995954078046539,0.615223819318239,0.595120541797667,0.02010327752057195,2.526368834271554,2.5427614745402947,-0.016392640268740877,0.00015814671512148936,-0.00026618720498051973,0.00042433392010200906,3.1414345068746714,3.1461526241130215,-0.004718117238350139,0.23651140238068938,0.24935787475621726,-0.012846472375527884,2.9050812512091033,2.8823282763422924,0.022752974866810938
316,6.32,9,0.4800000000000009,-0.11440957051789624,0.1538924238125868,0.04837494101291101,0.025985809822653944,-0.08115866592733406,-0.14407658839026186,-8.254980441405559,-44.100799153473666,0.9992407412526014,1,0,1,0.012905502760424471,0.019226936549891535,2.4794353196810115,2.5016903137108195,-0.022254994029808017,0.662157333908782,0.6372255513360449,0.024931782572737093,0.662157333908782,0.6302873911505489,0.03186994275823307,2.4794353196810115,2.512325723093104,-0.032890403412092706,0.00010140057223051793,-0.0028904449316195435,0.0029918455038500614,3.1414912530175623,3.142934641952865,-0.001443388935302714,0.1712692193064894,0.1641977137772517,0.007071505529237687,2.970323434283304,2.9753993287833067,-0.005075894500002676
