step,time,cycle,phase,leg,event,forward_velocity,lateral_velocity,yaw_rate_deg_s
501,10.02,15,0.030000000000000193,R2-R3,touchdown,0.05862784722866388,0.1210615470256367,70.02675335642404
503,10.06,15,0.09000000000000158,R2-R3,liftoff,0.02170035374685822,0.019362597060361798,94.55689433171847
503,10.06,15,0.09000000000000158,L1-L3,touchdown,0.02170035374685822,0.019362597060361798,94.55689433171847
503,10.06,15,0.09000000000000158,L2-L4,touchdown,0.02170035374685822,0.019362597060361798,94.55689433171847
504,10.08,15,0.12000000000000094,R1-R4,touchdown,0.015991682631236445,-0.036597538625194985,23.97046197004933
504,10.08,15,0.12000000000000094,R2-R3,touchdown,0.015991682631236445,-0.036597538625194985,23.97046197004933
504,10.08,15,0.12000000000000094,L1-L3,liftoff,0.015991682631236445,-0.036597538625194985,23.97046197004933
504,10.08,15,0.12000000000000094,L2-L4,liftoff,0.015991682631236445,-0.036597538625194985,23.97046197004933
505,10.1,15,0.1500000000000003,R1-R4,liftoff,0.01767834623708984,-0.07230072526132353,-68.66632670659796
505,10.1,15,0.1500000000000003,R2-R3,liftoff,0.01767834623708984,-0.07230072526132353,-68.66632670659796
505,10.1,15,0.1500000000000003,L1-L3,touchdown,0.01767834623708984,-0.07230072526132353,-68.66632670659796
505,10.1,15,0.1500000000000003,L2-L4,touchdown,0.01767834623708984,-0.07230072526132353,-68.66632670659796
506,10.120000000000001,15,0.18000000000000232,R1-R4,touchdown,0.045857070337808864,-0.06048138784035304,-78.24253586309793
506,10.120000000000001,15,0.18000000000000232,R2-R3,touchdown,0.045857070337808864,-0.06048138784035304,-78.24253586309793
506,10.120000000000001,15,0.18000000000000232,L1-L3,liftoff,0.045857070337808864,-0.06048138784035304,-78.24253586309793
506,10.120000000000001,15,0.18000000000000232,L2-L4,liftoff,0.045857070337808864,-0.06048138784035304,-78.24253586309793
507,10.14,15,0.21000000000000169,R1-R4,liftoff,0.06109991770691554,-0.10544200678955731,-35.030429793265874
507,10.14,15,0.21000000000000169,R2-R3,liftoff,0.06109991770691554,-0.10544200678955731,-35.030429793265874
508,10.16,15,0.24000000000000105,R1-R4,touchdown,0.05302634598202437,-0.10866101548458182,-35.82292605850278
508,10.16,15,0.24000000000000105,L1-L3,touchdown,0.05302634598202437,-0.10866101548458182,-35.82292605850278
508,10.16,15,0.24000000000000105,L2-L4,touchdown,0.05302634598202437,-0.10866101548458182,-35.82292605850278
509,10.18,15,0.2700000000000004,R1-R4,liftoff,-0.03842584016053873,-0.10444870638528404,-42.389610134431564
509,10.18,15,0.2700000000000004,L1-L3,liftoff,-0.03842584016053873,-0.10444870638528404,-42.389610134431564
509,10.18,15,0.2700000000000004,L2-L4,liftoff,-0.03842584016053873,-0.10444870638528404,-42.389610134431564
510,10.200000000000001,15,0.30000000000000243,L1-L3,touchdown,-0.04242343536099529,-0.12416623574598087,-38.66099763189558
511,10.22,15,0.3300000000000018,R1-R4,touchdown,-0.017313168732285646,-0.10986207729691752,-33.35532101577048
511,10.22,15,0.3300000000000018,R2-R3,touchdown,-0.017313168732285646,-0.10986207729691752,-33.35532101577048
511,10.22,15,0.3300000000000018,L2-L4,touchdown,-0.017313168732285646,-0.10986207729691752,-33.35532101577048
512,10.24,15,0.36000000000000115,L1-L3,liftoff,0.009660607943160628,-0.043189114868374144,10.064667403461284
512,10.24,15,0.36000000000000115,L2-L4,liftoff,0.009660607943160628,-0.043189114868374144,10.064667403461284
513,10.26,15,0.3900000000000005,R1-R4,liftoff,0.007996335683558503,0.030505715665035255,-2.775641811265465
514,10.28,15,0.4199999999999999,L2-L4,touchdown,-0.028527405454013013,0.05605794836383863,33.127749864388846
515,10.3,15,0.4500000000000019,L2-L4,liftoff,-0.05325213292254939,-0.013321354717341548,80.58524189908304
516,10.32,15,0.48000000000000126,R1-R4,touchdown,-0.021411537955995118,-0.039072372015199495,-52.10156771833636
516,10.32,15,0.48000000000000126,R2-R3,liftoff,-0.021411537955995118,-0.039072372015199495,-52.10156771833636
517,10.34,15,0.5100000000000007,R1-R4,liftoff,-0.031386455821085436,0.06540999697023524,-5.412940224613288
518,10.36,15,0.54,R2-R3,touchdown,-0.033197954556160876,0.15124349016279648,48.596512379724885
518,10.36,15,0.54,L2-L4,touchdown,-0.033197954556160876,0.15124349016279648,48.596512379724885
519,10.38,15,0.5700000000000021,R2-R3,liftoff,-0.014122247381576202,0.06378496682204952,-7.5158714851328865
519,10.38,15,0.5700000000000021,L1-L3,touchdown,-0.014122247381576202,0.06378496682204952,-7.5158714851328865
520,10.4,15,0.6000000000000014,L1-L3,liftoff,-0.03807097650243049,-0.08464356711441923,-97.90370685519729
520,10.4,15,0.6000000000000014,L2-L4,liftoff,-0.03807097650243049,-0.08464356711441923,-97.90370685519729
521,10.42,15,0.6300000000000008,R1-R4,touchdown,-0.05030719524025727,-0.08649128501007558,-84.18231154307209
521,10.42,15,0.6300000000000008,R2-R3,touchdown,-0.05030719524025727,-0.08649128501007558,-84.18231154307209
522,10.44,15,0.6600000000000001,R1-R4,liftoff,-0.03647593871503835,-0.04541685077490204,31.048680212686623
522,10.44,15,0.6600000000000001,R2-R3,liftoff,-0.03647593871503835,-0.04541685077490204,31.048680212686623
522,10.44,15,0.6600000000000001,L2-L4,touchdown,-0.03647593871503835,-0.04541685077490204,31.048680212686623
523,10.46,15,0.6900000000000022,R1-R4,touchdown,-0.08003320395306412,-0.08403657778986176,0.8385823348460385
523,10.46,15,0.6900000000000022,L2-L4,liftoff,-0.08003320395306412,-0.08403657778986176,0.8385823348460385
524,10.48,15,0.7200000000000015,R1-R4,liftoff,-0.09926290501466863,0.024804473456126932,188.72295225924333
524,10.48,15,0.7200000000000015,R2-R3,touchdown,-0.09926290501466863,0.024804473456126932,188.72295225924333
525,10.5,15,0.7500000000000009,R2-R3,liftoff,-0.08352181705494316,0.18234643502091064,211.0411780669774
525,10.5,15,0.7500000000000009,L2-L4,touchdown,-0.08352181705494316,0.18234643502091064,211.0411780669774
527,10.540000000000001,15,0.8100000000000023,R1-R4,touchdown,0.013693862328741488,0.11173992632521995,128.02709171736225
527,10.540000000000001,15,0.8100000000000023,R2-R3,touchdown,0.013693862328741488,0.11173992632521995,128.02709171736225
528,10.56,15,0.8400000000000016,R2-R3,liftoff,0.056835914870179284,0.11440485228846185,17.853566278094352
528,10.56,15,0.8400000000000016,L1-L3,touchdown,0.056835914870179284,0.11440485228846185,17.853566278094352
529,10.58,15,0.870000000000001,R1-R4,liftoff,-0.01266784160426997,0.05062217443586005,12.359828892464336
529,10.58,15,0.870000000000001,L1-L3,liftoff,-0.01266784160426997,0.05062217443586005,12.359828892464336
529,10.58,15,0.870000000000001,L2-L4,liftoff,-0.01266784160426997,0.05062217443586005,12.359828892464336
530,10.6,15,0.9000000000000004,L1-L3,touchdown,-0.006664910183304495,-0.01615265482668541,10.175621707393425
530,10.6,15,0.9000000000000004,L2-L4,touchdown,-0.006664910183304495,-0.01615265482668541,10.175621707393425
531,10.620000000000001,15,0.9300000000000024,L2-L4,liftoff,-0.0019679371556067613,-0.10969762387428698,-59.48068763670983
533,10.66,15,0.9900000000000011,L1-L3,liftoff,0.036973920445622116,0.005717881021455975,73.3295359825936
535,10.700000000000001,16,0.05000000000000249,R1-R4,touchdown,-0.01939361708389713,-0.02622329701719408,81.60441338938814
535,10.700000000000001,16,0.05000000000000249,L1-L3,touchdown,-0.01939361708389713,-0.02622329701719408,81.60441338938814
536,10.72,16,0.08000000000000185,R1-R4,liftoff,-0.17283474391190745,-0.07346604173975645,110.39203561879259
536,10.72,16,0.08000000000000185,L1-L3,liftoff,-0.17283474391190745,-0.07346604173975645,110.39203561879259
537,10.74,16,0.11000000000000121,R1-R4,touchdown,-0.19480127433600058,-0.0745515995338533,113.34694684764075
537,10.74,16,0.11000000000000121,R2-R3,touchdown,-0.19480127433600058,-0.0745515995338533,113.34694684764075
537,10.74,16,0.11000000000000121,L2-L4,touchdown,-0.19480127433600058,-0.0745515995338533,113.34694684764075
538,10.76,16,0.14000000000000057,R2-R3,liftoff,-0.14253481755322653,-0.06725460434338824,59.91616674994293
538,10.76,16,0.14000000000000057,L2-L4,liftoff,-0.14253481755322653,-0.06725460434338824,59.91616674994293
539,10.78,16,0.16999999999999993,R2-R3,touchdown,-0.1179069542520177,-0.03726233462287364,19.743698583465886
540,10.8,16,0.20000000000000195,R1-R4,liftoff,-0.044639039180659944,0.05611592847270715,1.4540570519186724
540,10.8,16,0.20000000000000195,R2-R3,liftoff,-0.044639039180659944,0.05611592847270715,1.4540570519186724
540,10.8,16,0.20000000000000195,L1-L3,touchdown,-0.044639039180659944,0.05611592847270715,1.4540570519186724
540,10.8,16,0.20000000000000195,L2-L4,touchdown,-0.044639039180659944,0.05611592847270715,1.4540570519186724
541,10.82,16,0.23000000000000131,L1-L3,liftoff,-0.03183322014811804,-0.10576170496448499,-95.2989169313664
541,10.82,16,0.23000000000000131,L2-L4,liftoff,-0.03183322014811804,-0.10576170496448499,-95.2989169313664
542,10.84,16,0.2600000000000007,R1-R4,touchdown,-0.01256474653992547,-0.09858915950680806,-106.29283754298997
542,10.84,16,0.2600000000000007,R2-R3,touchdown,-0.01256474653992547,-0.09858915950680806,-106.29283754298997
546,10.92,16,0.3800000000000008,R1-R4,liftoff,-0.01594048244938646,0.10798583846015657,5.395716816679438
546,10.92,16,0.3800000000000008,R2-R3,liftoff,-0.01594048244938646,0.10798583846015657,5.395716816679438
546,10.92,16,0.3800000000000008,L1-L3,touchdown,-0.01594048244938646,0.10798583846015657,5.395716816679438
546,10.92,16,0.3800000000000008,L2-L4,touchdown,-0.01594048244938646,0.10798583846015657,5.395716816679438
547,10.94,16,0.41000000000000014,L1-L3,liftoff,-0.006994723071178563,0.01162610352587757,3.232072363081208
547,10.94,16,0.41000000000000014,L2-L4,liftoff,-0.006994723071178563,0.01162610352587757,3.232072363081208
548,10.96,16,0.44000000000000217,R1-R4,touchdown,-0.006036290687892461,0.03197331506581504,41.91570682627095
548,10.96,16,0.44000000000000217,R2-R3,touchdown,-0.006036290687892461,0.03197331506581504,41.91570682627095
548,10.96,16,0.44000000000000217,L1-L3,touchdown,-0.006036290687892461,0.03197331506581504,41.91570682627095
548,10.96,16,0.44000000000000217,L2-L4,touchdown,-0.006036290687892461,0.03197331506581504,41.91570682627095
549,10.98,16,0.4700000000000015,R1-R4,liftoff,-0.018863230297350736,0.007878662773316829,4.592435957408078
549,10.98,16,0.4700000000000015,R2-R3,liftoff,-0.018863230297350736,0.007878662773316829,4.592435957408078
549,10.98,16,0.4700000000000015,L1-L3,liftoff,-0.018863230297350736,0.007878662773316829,4.592435957408078
549,10.98,16,0.4700000000000015,L2-L4,liftoff,-0.018863230297350736,0.007878662773316829,4.592435957408078
550,11.0,16,0.5000000000000009,R2-R3,touchdown,-0.013416701368544429,0.06562324614370321,1.2130629440674174
551,11.02,16,0.5300000000000002,R1-R4,touchdown,-0.00020722777388865806,0.07488792224809049,8.34740336206676
551,11.02,16,0.5300000000000002,L1-L3,touchdown,-0.00020722777388865806,0.07488792224809049,8.34740336206676
551,11.02,16,0.5300000000000002,L2-L4,touchdown,-0.00020722777388865806,0.07488792224809049,8.34740336206676
552,11.040000000000001,16,0.5600000000000023,R1-R4,liftoff,0.026326673489553518,0.20159674136256658,-78.16778013546084
552,11.040000000000001,16,0.5600000000000023,R2-R3,liftoff,0.026326673489553518,0.20159674136256658,-78.16778013546084
552,11.040000000000001,16,0.5600000000000023,L1-L3,liftoff,0.026326673489553518,0.20159674136256658,-78.16778013546084
552,11.040000000000001,16,0.5600000000000023,L2-L4,liftoff,0.026326673489553518,0.20159674136256658,-78.16778013546084
554,11.08,16,0.620000000000001,R1-R4,touchdown,0.028386490125025705,0.20258405231216614,-83.71149080822114
554,11.08,16,0.620000000000001,L1-L3,touchdown,0.028386490125025705,0.20258405231216614,-83.71149080822114
554,11.08,16,0.620000000000001,L2-L4,touchdown,0.028386490125025705,0.20258405231216614,-83.71149080822114
555,11.1,16,0.6500000000000004,R1-R4,liftoff,-0.06174908323254805,0.14549480784016608,-26.36752592015293
555,11.1,16,0.6500000000000004,L1-L3,liftoff,-0.06174908323254805,0.14549480784016608,-26.36752592015293
555,11.1,16,0.6500000000000004,L2-L4,liftoff,-0.06174908323254805,0.14549480784016608,-26.36752592015293
557,11.14,16,0.7100000000000017,R1-R4,touchdown,-0.08410101854010388,0.10177798160717029,15.628569460579588
557,11.14,16,0.7100000000000017,L1-L3,touchdown,-0.08410101854010388,0.10177798160717029,15.628569460579588
557,11.14,16,0.7100000000000017,L2-L4,touchdown,-0.08410101854010388,0.10177798160717029,15.628569460579588
558,11.16,16,0.7400000000000011,R1-R4,liftoff,-0.030432709915734896,-0.02461398538044077,93.38826212704835
558,11.16,16,0.7400000000000011,L1-L3,liftoff,-0.030432709915734896,-0.02461398538044077,93.38826212704835
558,11.16,16,0.7400000000000011,L2-L4,liftoff,-0.030432709915734896,-0.02461398538044077,93.38826212704835
559,11.18,16,0.7700000000000005,R2-R3,touchdown,-0.04032547767983269,-0.09038460851648158,145.9263225496433
560,11.200000000000001,16,0.8000000000000025,R1-R4,touchdown,-0.05698016652491595,-0.025698561617301593,45.233496182303256
560,11.200000000000001,16,0.8000000000000025,L1-L3,touchdown,-0.05698016652491595,-0.025698561617301593,45.233496182303256
560,11.200000000000001,16,0.8000000000000025,L2-L4,touchdown,-0.05698016652491595,-0.025698561617301593,45.233496182303256
561,11.22,16,0.8300000000000018,R2-R3,liftoff,0.0022004370683295148,0.007829244604191949,1.7212066895909044
562,11.24,16,0.8600000000000012,R1-R4,liftoff,-0.0028810021785055655,0.023215045881920027,-23.695799813159173
562,11.24,16,0.8600000000000012,L1-L3,liftoff,-0.0028810021785055655,0.023215045881920027,-23.695799813159173
562,11.24,16,0.8600000000000012,L2-L4,liftoff,-0.0028810021785055655,0.023215045881920027,-23.695799813159173
564,11.28,16,0.9199999999999999,L1-L3,touchdown,-0.004761951187664391,0.0598211502924808,-7.782599701942332
564,11.28,16,0.9199999999999999,L2-L4,touchdown,-0.004761951187664391,0.0598211502924808,-7.782599701942332
565,11.3,16,0.950000000000002,R2-R3,touchdown,-0.04939983408880358,-0.032187747872469766,-32.9667760105323
565,11.3,16,0.950000000000002,L1-L3,liftoff,-0.04939983408880358,-0.032187747872469766,-32.9667760105323
565,11.3,16,0.950000000000002,L2-L4,liftoff,-0.04939983408880358,-0.032187747872469766,-32.9667760105323
566,11.32,16,0.9800000000000013,R2-R3,liftoff,-0.010554920223517563,0.0023200519030209046,51.26398190766679
567,11.34,17,0.01000000000000073,R1-R4,touchdown,-0.07089618076140092,0.037729895576449415,91.72299772058416
568,11.36,17,0.04000000000000009,R1-R4,liftoff,-0.16938563202630516,0.04788338716722693,94.35384858631305
568,11.36,17,0.04000000000000009,L1-L3,touchdown,-0.16938563202630516,0.04788338716722693,94.35384858631305
568,11.36,17,0.04000000000000009,L2-L4,touchdown,-0.16938563202630516,0.04788338716722693,94.35384858631305
569,11.38,17,0.07000000000000212,R2-R3,touchdown,-0.0765971222689423,-0.06237478205054861,-71.5277208220098
569,11.38,17,0.07000000000000212,L1-L3,liftoff,-0.0765971222689423,-0.06237478205054861,-71.5277208220098
569,11.38,17,0.07000000000000212,L2-L4,liftoff,-0.0765971222689423,-0.06237478205054861,-71.5277208220098
570,11.4,17,0.10000000000000148,R2-R3,liftoff,-0.03160927413246692,-0.09861010552243846,13.142197613411758
571,11.42,17,0.13000000000000084,R1-R4,touchdown,-0.03800903189982496,-0.08534494315757163,52.571978616720905
571,11.42,17,0.13000000000000084,R2-R3,touchdown,-0.03800903189982496,-0.08534494315757163,52.571978616720905
572,11.44,17,0.1600000000000002,R1-R4,liftoff,-0.09434556996007648,-0.07605676716129328,15.759648959033738
572,11.44,17,0.1600000000000002,R2-R3,liftoff,-0.09434556996007648,-0.07605676716129328,15.759648959033738
572,11.44,17,0.1600000000000002,L2-L4,touchdown,-0.09434556996007648,-0.07605676716129328,15.759648959033738
573,11.46,17,0.19000000000000222,R1-R4,touchdown,-0.003594174605414965,-0.049206377501921014,-102.38713745327108
573,11.46,17,0.19000000000000222,R2-R3,touchdown,-0.003594174605414965,-0.049206377501921014,-102.38713745327108
573,11.46,17,0.19000000000000222,L2-L4,liftoff,-0.003594174605414965,-0.049206377501921014,-102.38713745327108
574,11.48,17,0.22000000000000158,R1-R4,liftoff,-0.002747284798929198,0.06104812902388998,25.608786944908314
575,11.5,17,0.25000000000000094,R2-R3,liftoff,-0.005158404005706824,0.05248912002145828,47.25360393539206
576,11.52,17,0.2800000000000003,R1-R4,touchdown,0.002655468299457669,0.0648256110671658,10.117642537259869
576,11.52,17,0.2800000000000003,R2-R3,touchdown,0.002655468299457669,0.0648256110671658,10.117642537259869
576,11.52,17,0.2800000000000003,L1-L3,touchdown,0.002655468299457669,0.0648256110671658,10.117642537259869
576,11.52,17,0.2800000000000003,L2-L4,touchdown,0.002655468299457669,0.0648256110671658,10.117642537259869
577,11.540000000000001,17,0.31000000000000233,R1-R4,liftoff,0.012810014118765393,-0.07049289117475278,12.825058573269036
577,11.540000000000001,17,0.31000000000000233,R2-R3,liftoff,0.012810014118765393,-0.07049289117475278,12.825058573269036
578,11.56,17,0.3400000000000017,R1-R4,touchdown,-0.00612184025871785,-0.08394478353301357,17.739733159123553
578,11.56,17,0.3400000000000017,R2-R3,touchdown,-0.00612184025871785,-0.08394478353301357,17.739733159123553
578,11.56,17,0.3400000000000017,L1-L3,liftoff,-0.00612184025871785,-0.08394478353301357,17.739733159123553
578,11.56,17,0.3400000000000017,L2-L4,liftoff,-0.00612184025871785,-0.08394478353301357,17.739733159123553
580,11.6,17,0.4000000000000004,R1-R4,liftoff,-0.003413575742447472,0.06086249388053391,-62.57383011965506
580,11.6,17,0.4000000000000004,L1-L3,touchdown,-0.003413575742447472,0.06086249388053391,-62.57383011965506
580,11.6,17,0.4000000000000004,L2-L4,touchdown,-0.003413575742447472,0.06086249388053391,-62.57383011965506
581,11.620000000000001,17,0.43000000000000244,R1-R4,touchdown,-0.006330336859284273,-0.005082881907513864,-87.47368288470622
581,11.620000000000001,17,0.43000000000000244,R2-R3,liftoff,-0.006330336859284273,-0.005082881907513864,-87.47368288470622
581,11.620000000000001,17,0.43000000000000244,L1-L3,liftoff,-0.006330336859284273,-0.005082881907513864,-87.47368288470622
581,11.620000000000001,17,0.43000000000000244,L2-L4,liftoff,-0.006330336859284273,-0.005082881907513864,-87.47368288470622
582,11.64,17,0.4600000000000018,R1-R4,liftoff,0.011034678418974653,0.005416254270722259,-55.681211528474925
582,11.64,17,0.4600000000000018,R2-R3,touchdown,0.011034678418974653,0.005416254270722259,-55.681211528474925
583,11.66,17,0.49000000000000116,R2-R3,liftoff,-0.021275896616523796,-0.08398663544466865,-43.23142005722741
583,11.66,17,0.49000000000000116,L1-L3,touchdown,-0.021275896616523796,-0.08398663544466865,-43.23142005722741
584,11.68,17,0.5200000000000006,R2-R3,touchdown,-0.07561850713436832,-0.12259515058183315,35.71423678387605
584,11.68,17,0.5200000000000006,L1-L3,liftoff,-0.07561850713436832,-0.12259515058183315,35.71423678387605
585,11.700000000000001,17,0.5500000000000026,R1-R4,touchdown,-0.06216132987864097,-0.1404355454133649,133.84098536895732
586,11.72,17,0.580000000000002,R1-R4,liftoff,-0.05283936505923799,0.08432974122118578,20.35592445384862
586,11.72,17,0.580000000000002,R2-R3,liftoff,-0.05283936505923799,0.08432974122118578,20.35592445384862
587,11.74,17,0.6100000000000013,R1-R4,touchdown,-0.05818092036527823,0.16619795250240355,7.633030046141379
588,11.76,17,0.6400000000000007,R1-R4,liftoff,-0.05370248091539728,0.18336657108752058,143.97738438151424
589,11.78,17,0.67,L2-L4,touchdown,-0.053915684241275116,0.15380341365626873,238.2823073481645
590,11.8,17,0.7000000000000021,R2-R3,touchdown,0.011423713440518485,0.051797788613611395,114.54707665424341
590,11.8,17,0.7000000000000021,L1-L3,touchdown,0.011423713440518485,0.051797788613611395,114.54707665424341
591,11.82,17,0.7300000000000014,R2-R3,liftoff,0.1316339739977268,-0.12629676773992854,106.19934009603834
591,11.82,17,0.7300000000000014,L1-L3,liftoff,0.1316339739977268,-0.12629676773992854,106.19934009603834
591,11.82,17,0.7300000000000014,L2-L4,liftoff,0.1316339739977268,-0.12629676773992854,106.19934009603834
592,11.84,17,0.7600000000000008,R1-R4,touchdown,0.11625717732304819,-0.12195675576157736,126.64702362725313
592,11.84,17,0.7600000000000008,L1-L3,touchdown,0.11625717732304819,-0.12195675576157736,126.64702362725313
593,11.86,17,0.7900000000000001,R1-R4,liftoff,-0.0710535848924432,-0.06911995527935151,109.71379600269334
593,11.86,17,0.7900000000000001,L1-L3,liftoff,-0.0710535848924432,-0.06911995527935151,109.71379600269334
594,11.88,17,0.8200000000000022,R2-R3,touchdown,-0.11243533160252821,-0.0379408632021433,49.66717155291201
594,11.88,17,0.8200000000000022,L2-L4,touchdown,-0.11243533160252821,-0.0379408632021433,49.66717155291201
595,11.9,17,0.8500000000000015,R1-R4,touchdown,-0.00775334584685183,-0.02754214789295876,2.6243540302797506
596,11.92,17,0.8800000000000009,R1-R4,liftoff,0.05921562592158276,-0.021651809730051874,-37.921248008600664
596,11.92,17,0.8800000000000009,R2-R3,liftoff,0.05921562592158276,-0.021651809730051874,-37.921248008600664
596,11.92,17,0.8800000000000009,L2-L4,liftoff,0.05921562592158276,-0.021651809730051874,-37.921248008600664
598,11.96,17,0.9400000000000023,L1-L3,touchdown,0.023595888719256487,0.16149877541307525,-19.59410929833142
599,11.98,17,0.9700000000000016,L1-L3,liftoff,0.012219583845881496,0.1477114322561124,26.60618059438442
600,12.0,18,9.992007221626409e-16,L1-L3,touchdown,0.0006634989584813622,0.12480182612253198,25.941919412485483
600,12.0,18,9.992007221626409e-16,L2-L4,touchdown,0.0006634989584813622,0.12480182612253198,25.941919412485483
601,12.02,18,0.03000000000000036,R1-R4,touchdown,0.006585376808851167,0.09510636203910747,60.88913581163971
601,12.02,18,0.03000000000000036,R2-R3,touchdown,0.006585376808851167,0.09510636203910747,60.88913581163971
601,12.02,18,0.03000000000000036,L1-L3,liftoff,0.006585376808851167,0.09510636203910747,60.88913581163971
601,12.02,18,0.03000000000000036,L2-L4,liftoff,0.006585376808851167,0.09510636203910747,60.88913581163971
602,12.040000000000001,18,0.060000000000002385,R1-R4,liftoff,-0.016072994258459608,0.14001625505708631,114.55830891878115
603,12.06,18,0.09000000000000175,R2-R3,liftoff,0.022010061549862223,0.12117945301068567,188.00002487932437
603,12.06,18,0.09000000000000175,L1-L3,touchdown,0.022010061549862223,0.12117945301068567,188.00002487932437
603,12.06,18,0.09000000000000175,L2-L4,touchdown,0.022010061549862223,0.12117945301068567,188.00002487932437
604,12.08,18,0.1200000000000011,L2-L4,liftoff,0.030379552058288826,0.01541656348896561,76.0984163917218
605,12.1,18,0.15000000000000047,R1-R4,touchdown,-0.06936669924497393,-0.010906085668469685,100.3716930111577
605,12.1,18,0.15000000000000047,R2-R3,touchdown,-0.06936669924497393,-0.010906085668469685,100.3716930111577
605,12.1,18,0.15000000000000047,L1-L3,liftoff,-0.06936669924497393,-0.010906085668469685,100.3716930111577
606,12.120000000000001,18,0.1800000000000025,R1-R4,liftoff,-0.06329134520025059,0.06827926938020135,-32.5111662836217
606,12.120000000000001,18,0.1800000000000025,R2-R3,liftoff,-0.06329134520025059,0.06827926938020135,-32.5111662836217
607,12.14,18,0.21000000000000185,R1-R4,touchdown,-0.07940934977842888,0.06844698657492893,16.381252600740993
607,12.14,18,0.21000000000000185,L1-L3,touchdown,-0.07940934977842888,0.06844698657492893,16.381252600740993
607,12.14,18,0.21000000000000185,L2-L4,touchdown,-0.07940934977842888,0.06844698657492893,16.381252600740993
608,12.16,18,0.2400000000000012,R1-R4,liftoff,-0.03582713833289824,-0.009239085238168365,39.698374317308385
608,12.16,18,0.2400000000000012,L1-L3,liftoff,-0.03582713833289824,-0.009239085238168365,39.698374317308385
608,12.16,18,0.2400000000000012,L2-L4,liftoff,-0.03582713833289824,-0.009239085238168365,39.698374317308385
609,12.18,18,0.2700000000000006,R1-R4,touchdown,-0.04563776256884537,-0.009134313796800065,32.78611498588927
609,12.18,18,0.2700000000000006,R2-R3,touchdown,-0.04563776256884537,-0.009134313796800065,32.78611498588927
610,12.200000000000001,18,0.3000000000000026,L1-L3,touchdown,-0.039275227452896966,0.048192170317339224,44.543007940643385
610,12.200000000000001,18,0.3000000000000026,L2-L4,touchdown,-0.039275227452896966,0.048192170317339224,44.543007940643385
611,12.22,18,0.33000000000000196,R2-R3,liftoff,0.01873604953290375,-0.02906195157062237,17.004334536181545
612,12.24,18,0.3600000000000013,R2-R3,touchdown,0.0024877312056287137,-0.03368183400825102,4.463733652732138
612,12.24,18,0.3600000000000013,L1-L3,liftoff,0.0024877312056287137,-0.03368183400825102,4.463733652732138
612,12.24,18,0.3600000000000013,L2-L4,liftoff,0.0024877312056287137,-0.03368183400825102,4.463733652732138
614,12.280000000000001,18,0.4200000000000027,R1-R4,liftoff,-0.0026595094161661957,-0.011352939704401443,6.411803454217635
614,12.280000000000001,18,0.4200000000000027,R2-R3,liftoff,-0.0026595094161661957,-0.011352939704401443,6.411803454217635
617,12.34,18,0.5100000000000008,R2-R3,touchdown,-0.019614402448211922,-0.15555165573712593,-150.53050959221187
618,12.36,18,0.5400000000000001,R2-R3,liftoff,0.018360054932322106,-0.006763664353949066,-114.63880848382576
620,12.4,18,0.6000000000000015,R1-R4,touchdown,0.024458931153475142,0.06651122796548178,-159.60353263742567
620,12.4,18,0.6000000000000015,L1-L3,touchdown,0.024458931153475142,0.06651122796548178,-159.60353263742567
620,12.4,18,0.6000000000000015,L2-L4,touchdown,0.024458931153475142,0.06651122796548178,-159.60353263742567
621,12.42,18,0.6300000000000009,R1-R4,liftoff,-0.017421126512744405,0.16841334751862,-33.34659778534365
621,12.42,18,0.6300000000000009,L1-L3,liftoff,-0.017421126512744405,0.16841334751862,-33.34659778534365
621,12.42,18,0.6300000000000009,L2-L4,liftoff,-0.017421126512744405,0.16841334751862,-33.34659778534365
622,12.44,18,0.6600000000000003,R2-R3,touchdown,-0.016124231690982233,0.16199076757833827,15.79734040538817
623,12.46,18,0.6900000000000023,R1-R4,touchdown,0.030986326677339866,0.22952984505812601,45.63552277376611
623,12.46,18,0.6900000000000023,R2-R3,liftoff,0.030986326677339866,0.22952984505812601,45.63552277376611
623,12.46,18,0.6900000000000023,L1-L3,touchdown,0.030986326677339866,0.22952984505812601,45.63552277376611
624,12.48,18,0.7200000000000016,R1-R4,liftoff,-0.11025423268217824,0.27134428975826025,22.332717475650334
624,12.48,18,0.7200000000000016,R2-R3,touchdown,-0.11025423268217824,0.27134428975826025,22.332717475650334
624,12.48,18,0.7200000000000016,L1-L3,liftoff,-0.11025423268217824,0.27134428975826025,22.332717475650334
624,12.48,18,0.7200000000000016,L2-L4,touchdown,-0.11025423268217824,0.27134428975826025,22.332717475650334
625,12.5,18,0.750000000000001,R2-R3,liftoff,-0.09658023308310508,0.2821566542546609,72.52830118617487
625,12.5,18,0.750000000000001,L1-L3,touchdown,-0.09658023308310508,0.2821566542546609,72.52830118617487
625,12.5,18,0.750000000000001,L2-L4,liftoff,-0.09658023308310508,0.2821566542546609,72.52830118617487
626,12.52,18,0.7800000000000004,R2-R3,touchdown,-0.05812552327903344,0.18692709160160678,-50.71925699630662
626,12.52,18,0.7800000000000004,L1-L3,liftoff,-0.05812552327903344,0.18692709160160678,-50.71925699630662
626,12.52,18,0.7800000000000004,L2-L4,touchdown,-0.05812552327903344,0.18692709160160678,-50.71925699630662
627,12.540000000000001,18,0.8100000000000024,R1-R4,touchdown,-0.06395361075222568,0.10901876674596903,-18.708851177783338
