step,time,cycle,phase,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_deg,yaw_rate_deg_s,upright,unassigned_ground_contacts,R1-R4_contact,R1-R4_contact_count,R1-R4_normal_force,R2-R3_contact,R2-R3_contact_count,R2-R3_normal_force,L1-L3_contact,L1-L3_contact_count,L1-L3_normal_force,L2-L4_contact,L2-L4_contact_count,L2-L4_normal_force
527,10.540000000000001,15,0.8100000000000023,-0.10329568886500841,0.2753399066278112,0.04534381462203305,0.023943155269171013,0.11000026507422822,0.013693862328741488,0.11173992632521995,-0.09237840987985742,-5.292893004245457,128.02709171736225,0.999361040129846,0,1,1,3.6492884552073477,1,2,1.9168226411938107,0,0,0.0,1,1,2.2481919866641005
528,10.56,15,0.8400000000000016,-0.10196631838645961,0.27752171567290956,0.045573638032910715,0.06646852392743971,0.10909045225491742,0.056835914870179284,0.11440485228846185,-0.0861463395843419,-4.93582167868357,17.853566278094352,0.9998342582431146,0,1,1,0.6412865653028086,0,0,0.0,1,1,2.271996936634492,1,1,0.3401574802676359
529,10.58,15,0.870000000000001,-0.102136069610006,0.2785514807064559,0.04639710502088683,-0.008487561177319275,0.05148825167731741,-0.01266784160426997,0.05062217443586005,-0.08183194540120936,-4.688625100834282,12.359828892464336,0.9997060614624909,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
530,10.6,15,0.9000000000000004,-0.10229422238464252,0.2782398408275004,0.04607887359640193,-0.007907638731825817,-0.015581993947774708,-0.006664910183304495,-0.01615265482668541,-0.07827998335658091,-4.485112666686414,10.175621707393425,0.999971850183167,0,0,0,0.0,0,0,0.0,1,1,2.64918767989189,1,1,2.604925163107542
531,10.620000000000001,15,0.9300000000000024,-0.10255032804840954,0.27606053211299675,0.046840696216670565,-0.012805283188351002,-0.10896543572518347,-0.0019679371556067613,-0.10969762387428698,-0.09904266016879834,-5.674726419420611,-59.48068763670983,0.9999961220577555,0,0,0,0.0,0,0,0.0,1,1,0.7058280808444872,0,0,0.0
532,10.64,15,0.9600000000000017,-0.10201957114775999,0.27489392829728,0.0474198951651118,0.026537845032477414,-0.05833019078583801,0.03337723661134672,-0.05470492164577355,-0.12086621967487281,-6.925124273071285,-62.51989268253372,0.9999556177541781,0,0,0,0.0,0,0,0.0,1,1,1.1815991525203147,0,0,0.0
533,10.66,15,0.9900000000000011,-0.1012725677420565,0.2749374242104819,0.04716133069975883,0.03735017028517473,0.0021747956600953744,0.036973920445622116,0.005717881021455975,-0.09526938283775453,-5.458533553419413,73.3295359825936,0.9999939651900777,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
534,10.68,16,0.020000000000000462,-0.1011698371079897,0.2744766295226851,0.04738897306759616,0.0051365317033397195,-0.023039734389840305,0.006822856963192987,-0.022597830461210496,-0.07386714999913188,-4.232275939610039,61.31288069046867,0.999989845908564,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
535,10.700000000000001,16,0.05000000000000249,-0.1015811031628683,0.2739702998789508,0.04701683162427967,-0.020563302743929757,-0.025316482186715783,-0.01939361708389713,-0.02622329701719408,-0.04538183604306451,-2.6001876718222765,81.60441338938814,0.9999592191854306,0,1,1,3.180427623962267,0,0,0.0,1,1,2.759565334121069,0,0,0.0
536,10.72,16,0.08000000000000185,-0.10504777845400347,0.27252468387785167,0.0473281210011968,-0.1733337645567587,-0.07228080005495519,-0.17283474391190745,-0.07346604173975645,-0.0068477462525287774,-0.39234695944642456,110.39203561879259,0.9999956482698584,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
537,10.74,16,0.11000000000000121,-0.10889294428083761,0.27090700320647637,0.04656542584540545,-0.19225829134170702,-0.08088403356876495,-0.19480127433600058,-0.0745515995338533,0.032717802138957995,1.8745919775063904,113.34694684764075,0.9999831814610777,0,1,1,2.7459590825205584,1,1,2.964998670635374,0,0,0.0,1,1,4.0232561737008155
538,10.76,16,0.14000000000000057,-0.11166743562251413,0.2694110285398831,0.04743612416087557,-0.13872456708382622,-0.07479873332966458,-0.14253481755322653,-0.06725460434338824,0.053632489838167076,3.072915312505249,59.91616674994293,0.9999555687631354,0,1,1,1.3680569616851102,0,0,0.0,0,0,0.0,0,0,0.0
539,10.78,16,0.16999999999999993,-0.11397617883186226,0.26852450873169903,0.04651647905970183,-0.11543716046740621,-0.04432599040920249,-0.1179069542520177,-0.03726233462287364,0.06052434077422348,3.4677892841745668,19.743698583465886,0.9999853811855797,0,1,1,2.36095459675373,1,1,4.195041944944078,0,0,0.0,0,0,0.0
540,10.8,16,0.20000000000000195,-0.11493575209625063,0.2695902834026317,0.04626792224405249,-0.04797866321941888,0.053288733546633105,-0.044639039180659944,0.05611592847270715,0.06103190243557994,3.4968704252129403,1.4540570519186724,0.9994062231686451,0,0,0,0.0,0,0,0.0,1,2,4.675953230966619,1,1,4.002922729266103
541,10.82,16,0.23000000000000131,-0.11551344640257138,0.2674581890929817,0.047858612052762116,-0.028884715316037507,-0.10660471548250006,-0.03183322014811804,-0.10576170496448499,0.027766304954841642,1.590892086585612,-95.2989169313664,0.9999969663980218,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
542,10.84,16,0.2600000000000007,-0.11578314044447316,0.2654888381301233,0.047488918445216036,-0.01348470209508873,-0.09846754814291925,-0.01256474653992547,-0.09858915950680806,-0.009336894773410653,-0.5349646642741875,-106.29283754298997,0.9990154780846976,0,1,1,1.9594345521402847,1,1,4.292631835355007,0,0,0.0,0,0,0.0
543,10.86,16,0.29000000000000004,-0.11420240807397534,0.26547023760731353,0.048176884560649454,0.07903661852489072,-0.00093002614048876,0.07902874140619494,0.0014526005038761718,-0.030145076861541466,-1.7271856772637995,-59.6110506494806,0.9988280911640967,0,1,1,2.299957852412298,1,1,0.5322185947391994,0,0,0.0,0,0,0.0
544,10.88,16,0.32000000000000206,-0.1137942934625657,0.2662742706777528,0.04749150159183047,0.02040573057048231,0.040201653521962366,0.019098736834023612,0.040838768803181796,-0.03225255741354614,-1.8479354182995684,-6.037487051788448,0.9996023270836197,0,1,1,2.3844201462731904,1,1,1.2528032333390273,0,0,0.0,0,0,0.0
545,10.9,16,0.3500000000000014,-0.11459867895119587,0.26857119851647365,0.04625112638706522,-0.04021927443150844,0.11484639193604373,-0.0431682798707868,0.11377074927028381,-0.025797207295868374,-1.478071101277353,18.493215851110772,0.9999369490651185,0,1,1,0.7884454288822033,1,1,1.6010262763420149,0,0,0.0,0,0,0.0
546,10.92,16,0.3800000000000008,-0.11486575544849856,0.2707379209860238,0.04666400621238696,-0.013353824865134506,0.10833612347750654,-0.01594048244938646,0.10798583846015657,-0.023913746816742704,-1.3701567649437643,5.395716816679438,0.9993798109936683,0,0,0,0.0,0,0,0.0,1,1,2.5794928919411135,1,1,2.861774676747033
547,10.94,16,0.41000000000000014,-0.11500031591355835,0.27097356999378247,0.04728818546282665,-0.006728023252989407,0.011782450387934351,-0.006994723071178563,0.01162610352587757,-0.02278554072877309,-1.3055153176821401,3.232072363081208,0.9999444865832502,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
548,10.96,16,0.44000000000000217,-0.11511582343613677,0.27161399944723885,0.04608577191980604,-0.005775376128921289,0.032021472672819074,-0.006036290687892461,0.03197331506581504,-0.008154198880391272,-0.46720118115672105,41.91570682627095,0.9998403503757871,0,1,1,2.198368626058662,1,1,1.41960753360016,1,1,2.9222978830351076,1,1,2.7044253697545972
549,10.98,16,0.4700000000000015,-0.11549204767001443,0.271774040815584,0.04752823289460987,-0.018811211693883084,0.008002068417256591,-0.018863230297350736,0.007878662773316829,-0.006551136317516291,-0.3753524620085595,4.592435957408078,0.9999624734552965,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
550,11.0,16,0.5000000000000009,-0.11575233432195088,0.27308812535732535,0.047797915489945025,-0.013014332596822387,0.06570422708706836,-0.013416701368544429,0.06562324614370321,-0.006127697469358046,-0.35109120312721115,1.2130629440674174,0.9997276155640501,0,0,0,0.0,1,1,0.9626188328685744,0,0,0.0,0,0,0.0
551,11.02,16,0.5300000000000002,-0.11575166521242909,0.2745858893871668,0.04659265648312506,3.34554760894612e-05,0.07488820149207376,-0.00020722777388865806,0.07488792224809049,-0.00321390401615586,-0.18414313588587594,8.34740336206676,0.9999853458406283,0,1,1,4.318821487067988,1,1,4.1672183946497166,1,1,2.865771554501323,1,1,3.0152220136343364
552,11.040000000000001,16,0.5600000000000023,-0.1151024232593676,0.278599892480389,0.04875501728293686,0.032462097653074284,0.2007001546611098,0.026326673489553518,0.20159674136256658,-0.030499606662932076,-1.7474987385950926,-78.16778013546084,0.9996390861001443,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
553,11.06,16,0.5900000000000016,-0.11409489671536274,0.2831408911240644,0.04893200747676789,0.05037632720024318,0.22704993218376768,0.034768409328266955,0.2299578303942302,-0.06827828803054053,-3.9120577365285785,-108.22794989667429,0.9995718488795114,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
554,11.08,16,0.620000000000001,-0.11313545349354236,0.28711806413177193,0.04625343545525402,0.04797216109101929,0.19885865038537787,0.028386490125025705,0.20258405231216614,-0.0974991107576691,-5.586287552693001,-83.71149080822114,0.9999689367853224,0,1,1,5.392950800523694,0,0,0.0,1,2,4.0194644372192005,1,1,3.9138811858678393
555,11.1,16,0.6500000000000004,-0.11405350522801785,0.29014293708253025,0.048065100083892635,-0.04590258672377487,0.15124364753791586,-0.06174908323254805,0.14549480784016608,-0.10670311361590142,-6.11363807109606,-26.36752592015293,0.9999434206096605,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
556,11.120000000000001,16,0.6800000000000024,-0.11510302790703736,0.29226366362795847,0.04824412881036023,-0.05247613395097522,0.10603632727141099,-0.06316829440277974,0.10003606308673996,-0.10367794647646142,-5.940308761684483,8.6664654705788,0.9995629264572209,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
557,11.14,16,0.7100000000000017,-0.1165773244945746,0.29445435874955367,0.045702970245840545,-0.07371482937686205,0.10953475607975993,-0.08410101854010388,0.10177798160717029,-0.09822254658718646,-5.627737372472892,15.628569460579588,0.9999663945723911,0,1,1,3.13517531169981,0,0,0.0,1,1,3.6604556169378104,1,1,4.943895035012532
558,11.16,16,0.7400000000000011,-0.1172169507088668,0.29400305225764406,0.04702487178600762,-0.03198131071460997,-0.02256532459548044,-0.030432709915734896,-0.02461398538044077,-0.06562389345053612,-3.759972129931925,93.38826212704835,0.9999198575830947,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
559,11.18,16,0.7700000000000005,-0.11804992009917281,0.29220739899558956,0.04663478662875409,-0.04164846951530063,-0.08978266310272487,-0.04032547767983269,-0.09038460851648158,-0.01468599757416568,-0.8414456789390586,145.9263225496433,0.9994842989416883,0,0,0,0.0,1,1,2.2341688930971793,0,0,0.0,0,0,0.0
560,11.200000000000001,16,0.8000000000000025,-0.11918895558349635,0.29169217055691987,0.044914167846338116,-0.05695177421617681,-0.02576142193348452,-0.05698016652491595,-0.025698561617301593,0.0011034712372238603,0.06322424470700647,45.233496182303256,0.9997645985759367,0,1,2,1.449154407730129,1,1,2.3387851138552214,1,2,1.3023999520465277,1,1,3.165970125115214
561,11.22,16,0.8300000000000018,-0.11914521377130884,0.2918488302250292,0.04568570512760281,0.0021870906093755804,0.007832983405467453,0.0022004370683295148,0.007829244604191949,0.0017042857140381262,0.09764837849882455,1.7212066895909044,0.9998287038667036,0,1,1,0.8686322227462255,0,0,0.0,1,1,0.6438039085718877,1,1,0.27195486438404753
562,11.24,16,0.8600000000000012,-0.11919978347967097,0.29231349952514507,0.045996424227462605,-0.0027284854181068574,0.023233465005792486,-0.0028810021785055655,0.023215045881920027,-0.0065671087986235695,-0.37626761776435896,-23.695799813159173,0.9998074791408309,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
563,11.26,16,0.8900000000000006,-0.11893719153639662,0.2937763391063629,0.04643245375647466,0.013129597163717699,0.07314197906089226,0.011578209996041164,0.07340354539062183,-0.021171976721078508,-1.2130649100670259,-41.839864615133344,0.9998669662693533,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
564,11.28,16,0.9199999999999999,-0.11900382521452167,0.29497469566161316,0.04646419978484314,-0.0033316839062526304,0.05991782776251231,-0.004761951187664391,0.0598211502924808,-0.02388861650435097,-1.3687169041058724,-7.782599701942332,0.9999986483225458,0,0,0,0.0,0,0,0.0,1,1,3.517574639134906,1,1,3.2249815222951437
565,11.3,16,0.950000000000002,-0.12001398475147257,0.29436630795763785,0.04712275830641538,-0.05050797684754485,-0.030419385198765525,-0.04939983408880358,-0.032187747872469766,-0.03539619220737636,-2.0280524243165186,-32.9667760105323,0.9998389700805023,0,0,0,0.0,1,1,2.232882932483695,0,0,0.0,0,0,0.0
566,11.32,16,0.9800000000000013,-0.12022423877111767,0.2944163962788923,0.047606244011017616,-0.010512700982254902,0.002504416062723558,-0.010554920223517563,0.0023200519030209046,-0.017501686767944575,-1.0027727861631828,51.26398190766679,0.999978073677168,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
567,11.34,17,0.01000000000000073,-0.1216529661239356,0.29515033329118634,0.047344738223252476,-0.07143636764089661,0.03669685061470085,-0.07089618076140092,0.037729895576449415,0.014515679432524378,0.8316871682485006,91.72299772058416,0.9998579813165741,0,1,1,3.176272189735756,0,0,0.0,0,0,0.0,0,0,0.0
568,11.36,17,0.04000000000000009,-0.12508229114566158,0.2959462317374639,0.04759110604771142,-0.17146625108629895,0.03979492231387938,-0.16938563202630516,0.04788338716722693,0.04745138582771158,2.7187641399747617,94.35384858631305,0.9997561713931614,0,0,0,0.0,0,0,0.0,1,1,3.9990181989929856,1,1,4.508826463689112
569,11.38,17,0.07000000000000212,-0.12658580069627604,0.29466461086469936,0.0485787614860035,-0.07517547753072285,-0.06408104363822831,-0.0765971222689423,-0.06237478205054861,0.022483501131884062,1.288209723534566,-71.5277208220098,0.9996389976930354,0,0,0,0.0,1,1,3.434096202028748,0,0,0.0,0,0,0.0
570,11.4,17,0.10000000000000148,-0.12716437159827243,0.29267601956423206,0.04752878652509769,-0.028928545099819736,-0.09942956502336509,-0.03160927413246692,-0.09861010552243846,0.027070993517919584,1.5510536758028013,13.142197613411758,0.9999090276658565,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
571,11.42,17,0.13000000000000084,-0.12784626394934973,0.290936364094619,0.04676814564059988,-0.03409461755386478,-0.08698277348065386,-0.03800903189982496,-0.08534494315757163,0.04542207594091626,2.602493248137219,52.571978616720905,0.999872634152281,0,1,1,3.2087936144817673,1,1,3.238437267365324,0,0,0.0,0,0,0.0
572,11.44,17,0.1600000000000002,-0.12965330167827777,0.2893211545085039,0.046994151358281534,-0.09035188644640202,-0.08076047930575536,-0.09434556996007648,-0.07605676716129328,0.050923231206788974,2.917686227317894,15.759648959033738,0.9998300740901002,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,3.9052734170486416
573,11.46,17,0.19000000000000222,-0.12971023507823873,0.28833604900189497,0.04699555329823656,-0.0028466699980481125,-0.04925527533044538,-0.003594174605414965,-0.049206377501921014,0.015183378001757328,0.8699434782524723,-102.38713745327108,0.999775543536384,0,1,1,4.602534492061517,1,1,3.076468202072648,0,0,0.0,0,0,0.0
574,11.48,17,0.22000000000000158,-0.1297946146400074,0.2895553310619571,0.04836931295891465,-0.004218978088434133,0.06096410300310551,-0.002747284798929198,0.06104812902388998,0.024122530994365125,1.3821192171506387,25.608786944908314,0.9995046100754782,0,0,0,0.0,1,1,1.2386555024219754,0,0,0.0,0,0,0.0
575,11.5,17,0.25000000000000094,-0.1299403250775355,0.2906000583993043,0.046980970710762716,-0.0072855218764045215,0.05223636686736144,-0.005158404005706824,0.05248912002145828,0.04061715043648395,2.32719129585848,47.25360393539206,0.9999992669329457,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
576,11.52,17,0.2800000000000003,-0.12994448842342024,0.2918976512520125,0.04536350371228841,-0.00020816729423694946,0.0648796426354098,0.002655468299457669,0.0648256110671658,0.044148873932784306,2.529544146603677,10.117642537259869,0.9989912388176001,0,1,1,0.7809377891057931,1,1,0.6251731829655155,1,2,2.9526986475975368,1,1,3.340509403802815
577,11.540000000000001,17,0.31000000000000233,-0.12962006270851156,0.29050191287299393,0.046498039381486944,0.016221285745433855,-0.0697869189509287,0.012810014118765393,-0.07049289117475278,0.04862566391007773,2.786045318069058,12.825058573269036,0.9987454901421731,0,0,0,0.0,0,0,0.0,1,1,0.21122565902507975,1,1,0.4421893500362883
578,11.56,17,0.3400000000000017,-0.12965032798335896,0.2888188307426861,0.04574583912812282,-0.0015132637423698192,-0.08415410651539112,-0.00612184025871785,-0.08394478353301357,0.05481799895111615,3.140839981251529,17.739733159123553,0.9998341455828481,0,1,1,2.6308566824476833,1,1,3.177053389457317,0,0,0.0,0,0,0.0
579,11.58,17,0.37000000000000105,-0.1299680680137614,0.289068152289838,0.04646042515998788,-0.015887001520122068,0.012466077357595196,-0.015180518583660893,0.013317347991136779,0.0547876163274562,3.1390991851452794,-0.08703980531247978,0.9999461420899932,0,1,1,0.2305650651829177,1,1,0.701842511213106,0,0,0.0,0,0,0.0
580,11.6,17,0.4000000000000004,-0.1300763978034276,0.2902824928190776,0.046003947945446544,-0.0054164894833105826,0.06071702646197885,-0.003413575742447472,0.06086249388053391,0.032945229104024636,1.8876225827521782,-62.57383011965506,0.9995881892055889,0,0,0,0.0,1,1,0.883327730318247,1,1,2.8104124490519826,1,1,3.4372057852009754
581,11.620000000000001,17,0.43000000000000244,-0.13020275906064638,0.2901805302084343,0.04704233791971858,-0.006318062860938278,-0.0050981305321634585,-0.006330336859284273,-0.005082881907513864,0.0024111536003539394,0.13814892505805393,-87.47368288470622,0.9999932576605649,0,1,1,1.5527489642666492,0,0,0.0,0,0,0.0,0,0,0.0
582,11.64,17,0.4600000000000018,-0.12998025330334032,0.2902850824117577,0.046928771546232734,0.011125287865303146,0.005227610166169683,0.011034678418974653,0.005416254270722259,-0.017025255853072296,-0.9754753055114446,-55.681211528474925,0.9999812645458108,0,0,0,0.0,1,1,1.3957509193307713,0,0,0.0,0,0,0.0
583,11.66,17,0.49000000000000116,-0.1304594886100426,0.28861987941966605,0.04740249973784436,-0.02396176533511485,-0.08326014960458317,-0.021275896616523796,-0.08398663544466865,-0.03211586825929897,-1.8401037066559929,-43.23142005722741,0.9998580995986508,0,0,0,0.0,0,0,0.0,1,1,3.3423185049507884,0,0,0.0
584,11.68,17,0.5200000000000006,-0.1320197417541835,0.28619816474754556,0.047694758598378725,-0.07801265720704387,-0.12108573360602448,-0.07561850713436832,-0.12259515058183315,-0.01964924782498882,-1.1258189709784718,35.71423678387605,0.9998814747974507,0,0,0,0.0,1,1,2.711407325372095,0,0,0.0,0,0,0.0
585,11.700000000000001,17,0.5500000000000026,-0.1331864901543142,0.2833568327518216,0.04673717758941415,-0.05833742000653508,-0.1420665997861975,-0.06216132987864097,-0.1404355454133649,0.027070069551048435,1.5510007364006746,133.84098536895732,0.999959993178032,0,1,1,2.8985569248652654,1,1,3.498705620678728,0,0,0.0,0,0,0.0
586,11.72,17,0.580000000000002,-0.13430028958269247,0.2850063333838501,0.049744455672259484,-0.0556899714189138,0.08247503160142555,-0.05283936505923799,0.08432974122118578,0.03417562763118617,1.958119225477647,20.35592445384862,0.9985809637762179,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
587,11.74,17,0.6100000000000013,-0.13558554559993227,0.2882851789938729,0.051350172712377934,-0.06426280086199027,0.16394228050113924,-0.05818092036527823,0.16619795250240355,0.03684005775536261,2.1107798264004747,7.633030046141379,0.9958397838667796,0,1,1,2.260396682779484,0,0,0.0,0,0,0.0,0,0,0.0
588,11.76,17,0.6400000000000007,-0.1369745361612105,0.29184518005570215,0.050972206144572325,-0.06944952806391125,0.17800005309146216,-0.05370248091539728,0.18336657108752058,0.08709764587270027,4.99032751403076,143.97738438151424,0.9973173591815717,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
589,11.78,17,0.67,-0.13855850241369116,0.2946940407639174,0.04759890997543431,-0.07919831262403337,0.14244303541076364,-0.053915684241275116,0.15380341365626873,0.17027386212219126,9.75597366099405,238.2823073481645,0.9998142090274439,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,5.857278946848286
590,11.8,17,0.7000000000000021,-0.13855127680028734,0.29575486716070604,0.04566834301427903,0.0003612806701913662,0.053041319839430834,0.011423713440518485,0.051797788613611395,0.2102583348452088,12.046915194078919,114.54707665424341,0.9999434842054991,0,0,0,0.0,1,1,5.089668684645813,1,1,3.9008266503837663,1,2,2.676556986393224
591,11.82,17,0.7300000000000014,-0.13538032336503622,0.2939503159776513,0.048109654826484986,0.15854767176255585,-0.09022755915273628,0.1316339739977268,-0.12629676773992854,0.24732889780763082,14.170901995999685,106.19934009603834,0.9997960203573787,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
592,11.84,17,0.7600000000000008,-0.13245222557510566,0.29228240831995306,0.04728935474858999,0.1464048894965278,-0.08339538288491266,0.11625717732304819,-0.12195675576157736,0.2915370488105632,16.70384246854475,126.64702362725313,0.9988068390316922,0,1,1,4.338500191326212,0,0,0.0,1,1,3.420802480809468,0,0,0.0
593,11.86,17,0.7900000000000001,-0.1333489556201023,0.29051426033860217,0.047362185914023976,-0.04483650224983149,-0.08840739906754436,-0.0710535848924432,-0.06911995527935151,0.32983438831273104,18.898118388598615,109.71379600269334,0.9995608929650944,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
594,11.88,17,0.8200000000000022,-0.13520532225551227,0.289035616340821,0.04540690770586063,-0.09281833177049864,-0.07393219988905964,-0.11243533160252821,-0.0379408632021433,0.34717150178775463,19.891461819656854,49.66717155291201,0.9997298047198692,0,0,0,0.0,1,1,4.538660674700277,0,0,0.0,1,1,2.7721933998213544
595,11.9,17,0.8500000000000015,-0.13516319638823596,0.28846491578513733,0.04537072385227349,0.0021062933638155146,-0.028535027784182265,-0.00775334584685183,-0.02754214789295876,0.3480875741590819,19.94394890026245,2.6243540302797506,0.9996196370202735,0,1,1,1.16840376708506,1,2,0.6932947504394811,0,0,0.0,1,1,0.7534584780474882
596,11.92,17,0.8800000000000009,-0.13390235342861273,0.2884451289633354,0.04636699097147601,0.06304214798116131,-0.0009893410900962962,0.05921562592158276,-0.021651809730051874,0.33485056147477343,19.185523940090437,-37.921248008600664,0.9999092839191557,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
597,11.94,17,0.9100000000000003,-0.13343850316935282,0.28945737141041294,0.046745880275883514,0.02319251296299535,0.05061212235387691,0.03854676101591015,0.040169973884542465,0.3350947733357138,19.199516249029354,0.6996154469459444,0.9999320634599157,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
598,11.96,17,0.9400000000000023,-0.1340331005187135,0.29266702904977,0.04675796307185399,-0.029729867468034077,0.1604828819678522,0.023595888719256487,0.16149877541307525,0.3282551389106834,18.80763406306273,-19.59410929833142,0.9999875061291158,0,0,0,0.0,0,0,0.0,1,1,2.0811275395336994,0,0,0.0
599,11.98,17,0.9700000000000016,-0.13478084911941482,0.29553548964903864,0.047586330738203536,-0.03738743003506573,0.1434230299634326,0.012219583845881496,0.1477114322561124,0.337542447965728,19.339757674950416,26.60618059438442,0.9999759458294435,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
600,12.0,18,9.992007221626409e-16,-0.1356162718022379,0.2978876043049981,0.047824175403918597,-0.04177113414115391,0.11760573279797348,0.0006634989584813622,0.12480182612253198,0.3465978861264261,19.858596063200125,25.941919412485483,0.999808667430457,0,0,0,0.0,0,0,0.0,1,1,1.8458447986098734,1,1,2.1076482836252675
601,12.02,18,0.03000000000000036,-0.13617740332158104,0.2997098464220646,0.047093682701553036,-0.028056575967157216,0.09111210585332485,0.006585376808851167,0.09510636203910747,0.36785220409856817,21.07637877943292,60.88913581163971,0.999855805621399,0,1,1,4.249905932254253,1,1,4.288617806210156,0,0,0.0,0,0,0.0
602,12.040000000000001,18,0.060000000000002385,-0.13758318414010998,0.3021529873144639,0.047365901825853846,-0.07028904092644672,0.1221570446199638,-0.016072994258459608,0.14001625505708631,0.4078405976215585,23.367544957808544,114.55830891878115,0.9999640554391517,0,0,0,0.0,1,1,1.8092343967316384,0,0,0.0,0,0,0.0
603,12.06,18,0.09000000000000175,-0.1382964985883197,0.30451068609813714,0.047001125890369526,-0.0356657224104856,0.11788493918366283,0.022010061549862223,0.12117945301068567,0.4734649861810678,27.12754545539503,188.00002487932437,0.9999883244677777,0,0,0,0.0,0,0,0.0,1,1,3.783684217086869,1,1,4.075710873809793
604,12.08,18,0.1200000000000011,-0.13791112509736303,0.3050725778294311,0.047348212103811425,0.01926867454783293,0.028094586564697543,0.030379552058288826,0.01541656348896561,0.5000283446128512,28.649513783229466,76.0984163917218,0.999917099017597,0,0,0,0.0,0,0,0.0,1,1,3.2357043394358684,0,0,0.0
605,12.1,18,0.15000000000000047,-0.13899333971784184,0.3041775447670685,0.046866886008539214,-0.05411073102394026,-0.04475165311813023,-0.06936669924497393,-0.010906085668469685,0.5350646749897648,30.65694764345262,100.3716930111577,0.9999821697857035,0,1,1,2.9850482000608918,1,1,4.658057554543908,0,0,0.0,0,0,0.0
606,12.120000000000001,18,0.1800000000000025,-0.14077243517079652,0.30472705415826806,0.04686349141247674,-0.0889547726477341,0.027475469559978816,-0.06329134520025059,0.06827926938020135,0.5237161370835135,30.006724317780186,-32.5111662836217,0.9998901203456706,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
607,12.14,18,0.21000000000000185,-0.14283456450031645,0.30510647022237475,0.046142463318263195,-0.10310646647599675,0.018970803205334286,-0.07940934977842888,0.06844698657492893,0.5294342729531898,30.334349369795007,16.381252600740993,0.9997095794703192,0,1,1,0.7442517874792633,0,0,0.0,1,1,1.8154859266856387,1,1,4.622805397692815
608,12.16,18,0.2400000000000012,-0.1433524093959737,0.304577873515133,0.04744856409524165,-0.025892244782863005,-0.026429835362087872,-0.03582713833289824,-0.009239085238168365,0.5432916197437135,31.128316856141172,39.698374317308385,0.9999185144259712,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
609,12.18,18,0.2700000000000006,-0.1440320630348001,0.30394181742046716,0.04599613782619588,-0.03398268194131915,-0.031802804733291334,-0.04563776256884537,-0.009134313796800065,0.554736132852538,31.78403915585896,32.78611498588927,0.9999218373964883,0,1,1,2.483760042318189,1,1,2.611571291616032,0,0,0.0,0,0,0.0
610,12.200000000000001,18,0.3000000000000026,-0.14521361111994457,0.30432905847077085,0.045493232419314446,-0.059077404257223964,0.019362052515184414,-0.039275227452896966,0.048192170317339224,0.5702845757986621,32.674899314671826,44.543007940643385,0.9993233608045984,0,1,1,0.3912775579094799,1,1,0.8551335866725603,1,1,1.5497370757063833,1,1,2.677963493332303
611,12.22,18,0.33000000000000196,-0.1445827040906892,0.30404584308822036,0.045901978853939526,0.0315453514627681,-0.01416076912752473,0.01873604953290375,-0.02906195157062237,0.5762202082940011,33.01498600539546,17.004334536181545,0.9993643673016941,0,1,1,1.6278960953300574,0,0,0.0,1,1,0.5237590986497312,1,1,0.8354613631233527
612,12.24,18,0.3600000000000013,-0.14417310945612682,0.30350872658798783,0.04620248807092286,0.0204797317281194,-0.02685582501162631,0.0024877312056287137,-0.03368183400825102,0.5777783452774461,33.1042606784501,4.463733652732138,0.9998609675305379,0,1,1,1.671964150678192,1,1,0.7845197192960454,0,0,0.0,0,0,0.0
